variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,4096,64,87,1,4096,2,27667.000,4839.681,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,4096,64,87,1,4096,3,28750.000,3149.475,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,4096,64,87,1,4096,3,22042.000,4580.210,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,4096,64,87,1,4096,3,17250.000,3146.413,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,4096,64,87,1,4096,3,39458.000,6220.815,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,4096,64,87,1,4096,4,21333.000,3157.644,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,bit,15,4096,64,87,1,4096,4,27292.000,6213.491,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,byte,15,4096,64,87,1,4096,4,23125.000,3149.251,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,7586eef2e82a2023162dd4e5ab31ef3832a0d87c,bit,15,4096,64,87,1,4096,4,23125.000,4600.260,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,eafad7bbc33f57494664505a4cb5f1a346555a7b,byte,15,65536,64,1390,2,4096,0,121417.000,3795.349,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
