variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,84d54956d1329b097f2a19e84286813f18064333,1,bit,duplicates,4096,0,2,pipeline,1731042.000,93.267,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,0,sample,444958.000,36.211,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,0,pipeline,757042.000,61.608,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,1,sample,445375.000,36.245,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,1,pipeline,789583.000,64.256,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,2,sample,462834.000,37.666,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,2,pipeline,769542.000,62.625,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,0,sample,819417.000,66.684,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,0,pipeline,1264791.000,102.929,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,1,sample,839584.000,68.326,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,1,pipeline,1291125.000,105.072,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,2,sample,814958.000,66.321,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,2,pipeline,1249959.000,101.722,12288,3291,10764992291889574130
