variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,4096,64,87,1,4096,2,22042.000,2713.196,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,4096,64,87,1,4096,2,26709.000,4220.845,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,4096,64,87,1,4096,3,18833.000,2764.435,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,4096,64,87,1,4096,3,27833.000,4313.171,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,4096,64,87,1,4096,3,23875.000,3172.445,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,4096,64,87,1,4096,3,35917.000,4640.137,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,4096,64,87,1,4096,4,39625.000,3147.034,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,4096,64,87,1,4096,4,24167.000,4621.490,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,4096,64,87,1,4096,4,27791.000,2680.267,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,4096,64,87,1,4096,4,27583.000,4230.418,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,byte,15,65536,64,1390,2,4096,0,124000.000,3803.833,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,e45e47f14b45a2f9726d23c80d1d19b33de7745a,bit,15,65536,64,1390,2,4096,0,173125.000,5686.808,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,0,109375.000,3256.897,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,0,180292.000,5303.843,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
