variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,interleaved,4096,0,2,pipeline,1433791.000,116.682,12288,3291,10764992291889574130
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,byte,duplicates,4096,0,0,sample,882291.000,47.537,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,byte,duplicates,4096,0,0,pipeline,1212875.000,65.349,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,byte,duplicates,4096,0,1,sample,859667.000,46.318,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,byte,duplicates,4096,0,1,pipeline,1286292.000,69.305,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,byte,duplicates,4096,0,2,sample,849291.000,45.759,18560,18557,8476562761733985929
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,byte,duplicates,4096,0,2,pipeline,1210250.000,65.207,18560,4188,14205456126107407234
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,duplicates,4096,0,0,sample,1277541.000,68.833,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,duplicates,4096,0,0,pipeline,1747666.000,94.163,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,duplicates,4096,0,1,sample,1223958.000,65.946,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,duplicates,4096,0,1,pipeline,1853875.000,99.886,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,duplicates,4096,0,2,sample,1281875.000,69.067,18560,18557,17887957781260477778
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,0,bit,duplicates,4096,0,2,pipeline,1774042.000,95.584,18560,4188,12370292114216348944
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,interleaved,4096,0,0,sample,597333.000,48.611,12288,12287,1831843142036873085
candidate,c40a7159f806c8229a4260e0bc67da5b5e404d6c,1,byte,interleaved,4096,0,0,pipeline,847958.000,69.007,12288,3291,7010700040678070324
