variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,4096,64,87,1,4096,2,24625.000,6064.087,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,4096,64,87,1,4096,3,18667.000,3093.333,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,4096,64,87,1,4096,3,24291.000,6030.212,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,4096,64,87,1,4096,3,14125.000,3075.969,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,4096,64,87,1,4096,3,25417.000,6085.632,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,4096,64,87,1,4096,4,17791.000,3072.947,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,4096,64,87,1,4096,4,26375.000,6070.333,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,4096,64,87,1,4096,4,18791.000,3064.545,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,4096,64,87,1,4096,4,25875.000,6062.622,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,0,122334.000,3740.245,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,0,210042.000,7472.788,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,65536,64,1390,2,4096,0,119583.000,3671.875,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,65536,64,1390,2,4096,0,207125.000,7471.497,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,65536,64,1390,2,4096,1,114292.000,3710.368,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,65536,64,1390,2,4096,1,224709.000,7596.252,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,1,122916.000,3712.260,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,1,208375.000,7535.634,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,2,115334.000,3978.241,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,2,213333.000,7593.252,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,65536,64,1390,2,4096,2,114875.000,3751.271,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,65536,64,1390,2,4096,2,220625.000,7647.593,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,65536,64,1390,2,4096,3,116458.000,3735.870,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,65536,64,1390,2,4096,3,221958.000,7744.517,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,3,118375.000,3723.185,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,3,210375.000,7608.297,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,4,123875.000,3805.928,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,4,232708.000,7664.632,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,byte,15,65536,64,1390,2,4096,4,137666.000,3858.988,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,d8bc932600719e576cbdc9a8cffe4ead2da62dcc,bit,15,65536,64,1390,2,4096,4,218459.000,7480.316,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
