variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,sample,671958.000,36.205,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,pipeline,1103792.000,59.472,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,sample,672125.000,36.214,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,pipeline,1090167.000,58.737,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,sample,691959.000,37.282,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,pipeline,1260334.000,67.906,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,sample,1140875.000,61.470,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,pipeline,1818958.000,98.004,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,sample,1135500.000,61.180,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,pipeline,1859375.000,100.182,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,sample,1131875.000,60.985,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,pipeline,1839917.000,99.133,18560,4188,12370292114216348944
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,interleaved,4096,0,0,sample,742292.000,60.408,12288,12287,1831843142036873085
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,interleaved,4096,0,0,pipeline,1022208.000,83.188,12288,3291,7010700040678070324
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,interleaved,4096,0,1,sample,766625.000,62.388,12288,12287,1831843142036873085
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,interleaved,4096,0,1,pipeline,1054916.000,85.849,12288,3291,7010700040678070324
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,interleaved,4096,0,2,sample,757167.000,61.618,12288,12287,1831843142036873085
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,interleaved,4096,0,2,pipeline,1022625.000,83.221,12288,3291,7010700040678070324
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,interleaved,4096,0,0,sample,1105500.000,89.966,12288,12287,12193008009033903249
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,interleaved,4096,0,0,pipeline,1498167.000,121.921,12288,3291,10764992291889574130
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,interleaved,4096,0,1,sample,1116666.000,90.875,12288,12287,12193008009033903249
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,interleaved,4096,0,1,pipeline,1564417.000,127.313,12288,3291,10764992291889574130
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,interleaved,4096,0,2,sample,1151917.000,93.743,12288,12287,12193008009033903249
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,interleaved,4096,0,2,pipeline,1671500.000,136.027,12288,3291,10764992291889574130
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,duplicates,4096,0,0,sample,1132292.000,61.007,18560,18557,8476562761733985929
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,duplicates,4096,0,0,pipeline,1482333.000,79.867,18560,4188,14205456126107407234
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,duplicates,4096,0,1,sample,1142167.000,61.539,18560,18557,8476562761733985929
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,duplicates,4096,0,1,pipeline,1505167.000,81.097,18560,4188,14205456126107407234
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,duplicates,4096,0,2,sample,1134000.000,61.099,18560,18557,8476562761733985929
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,byte,duplicates,4096,0,2,pipeline,1494209.000,80.507,18560,4188,14205456126107407234
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,duplicates,4096,0,0,sample,1645708.000,88.670,18560,18557,17887957781260477778
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,duplicates,4096,0,0,pipeline,2252042.000,121.338,18560,4188,12370292114216348944
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,duplicates,4096,0,1,sample,1601333.000,86.279,18560,18557,17887957781260477778
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,duplicates,4096,0,1,pipeline,2117625.000,114.096,18560,4188,12370292114216348944
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,duplicates,4096,0,2,sample,1647958.000,88.791,18560,18557,17887957781260477778
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,2,bit,duplicates,4096,0,2,pipeline,2241083.000,120.748,18560,4188,12370292114216348944
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,interleaved,4096,0,0,sample,766917.000,62.412,12288,12287,1831843142036873085
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,interleaved,4096,0,0,pipeline,1061792.000,86.409,12288,3291,7010700040678070324
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,interleaved,4096,0,1,sample,751083.000,61.123,12288,12287,1831843142036873085
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,interleaved,4096,0,1,pipeline,1000959.000,81.458,12288,3291,7010700040678070324
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,interleaved,4096,0,2,sample,749458.000,60.991,12288,12287,1831843142036873085
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,interleaved,4096,0,2,pipeline,990417.000,80.600,12288,3291,7010700040678070324
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,interleaved,4096,0,0,sample,1121083.000,91.234,12288,12287,12193008009033903249
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,interleaved,4096,0,0,pipeline,1533208.000,124.773,12288,3291,10764992291889574130
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,interleaved,4096,0,1,sample,1260000.000,102.539,12288,12287,12193008009033903249
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,interleaved,4096,0,1,pipeline,1518042.000,123.539,12288,3291,10764992291889574130
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,interleaved,4096,0,2,sample,1154750.000,93.974,12288,12287,12193008009033903249
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,interleaved,4096,0,2,pipeline,1539541.000,125.288,12288,3291,10764992291889574130
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,duplicates,4096,0,0,sample,1161000.000,62.554,18560,18557,8476562761733985929
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,duplicates,4096,0,0,pipeline,1609834.000,86.737,18560,4188,14205456126107407234
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,duplicates,4096,0,1,sample,1137042.000,61.263,18560,18557,8476562761733985929
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,duplicates,4096,0,1,pipeline,1525416.000,82.188,18560,4188,14205456126107407234
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,duplicates,4096,0,2,sample,1214667.000,65.445,18560,18557,8476562761733985929
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,byte,duplicates,4096,0,2,pipeline,1541666.000,83.064,18560,4188,14205456126107407234
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,duplicates,4096,0,0,sample,1615375.000,87.035,18560,18557,17887957781260477778
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,duplicates,4096,0,0,pipeline,2179375.000,117.423,18560,4188,12370292114216348944
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,duplicates,4096,0,1,sample,1702875.000,91.750,18560,18557,17887957781260477778
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,duplicates,4096,0,1,pipeline,2192500.000,118.130,18560,4188,12370292114216348944
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,duplicates,4096,0,2,sample,1617083.000,87.127,18560,18557,17887957781260477778
candidate,ad92282b0ac2b31311e7d17d2ff1c6566049bf04,3,bit,duplicates,4096,0,2,pipeline,2159500.000,116.352,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,sample,448208.000,36.475,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,pipeline,754250.000,61.381,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,sample,446500.000,36.336,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,pipeline,748750.000,60.933,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,sample,462416.000,37.632,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,pipeline,755000.000,61.442,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,sample,819375.000,66.681,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,pipeline,1252666.000,101.942,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,sample,849292.000,69.116,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,pipeline,1298750.000,105.693,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,sample,832459.000,67.746,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,pipeline,1280917.000,104.241,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,sample,716791.000,38.620,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,pipeline,1139500.000,61.395,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,1,sample,675500.000,36.395,18560,18557,8476562761733985929
