variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,byte,duplicates,4096,0,0,pipeline,1287500.000,69.370,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,byte,duplicates,4096,0,1,sample,841083.000,45.317,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,byte,duplicates,4096,0,1,pipeline,1231959.000,66.377,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,byte,duplicates,4096,0,2,sample,815541.000,43.941,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,byte,duplicates,4096,0,2,pipeline,1245125.000,67.086,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,bit,duplicates,4096,0,0,sample,1142000.000,61.530,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,bit,duplicates,4096,0,0,pipeline,1752250.000,94.410,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,bit,duplicates,4096,0,1,sample,1155333.000,62.249,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,bit,duplicates,4096,0,1,pipeline,1733500.000,93.400,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,bit,duplicates,4096,0,2,sample,1132083.000,60.996,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,0,bit,duplicates,4096,0,2,pipeline,1804625.000,97.232,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,interleaved,4096,0,0,sample,719875.000,58.584,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,interleaved,4096,0,0,pipeline,1083083.000,88.142,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,interleaved,4096,0,1,sample,888042.000,72.269,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,interleaved,4096,0,1,pipeline,1077583.000,87.694,12288,3291,7010700040678070324
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,interleaved,4096,0,2,sample,727250.000,59.184,12288,12287,1831843142036873085
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,byte,interleaved,4096,0,2,pipeline,1032750.000,84.045,12288,3291,7010700040678070324
