variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,byte,duplicates,4096,0,0,pipeline,1179083.000,63.528,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,byte,duplicates,4096,0,1,sample,849042.000,45.746,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,byte,duplicates,4096,0,1,pipeline,1178916.000,63.519,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,byte,duplicates,4096,0,2,sample,835417.000,45.012,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,byte,duplicates,4096,0,2,pipeline,1176750.000,63.402,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,bit,duplicates,4096,0,0,sample,1221083.000,65.791,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,bit,duplicates,4096,0,0,pipeline,1739292.000,93.712,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,bit,duplicates,4096,0,1,sample,1230542.000,66.301,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,bit,duplicates,4096,0,1,pipeline,1751209.000,94.354,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,bit,duplicates,4096,0,2,sample,1250166.000,67.358,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,0,bit,duplicates,4096,0,2,pipeline,1816458.000,97.870,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,0,sample,591667.000,48.150,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,0,pipeline,834333.000,67.898,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,1,sample,587708.000,47.828,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,1,pipeline,870959.000,70.879,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,interleaved,4096,0,2,sample,591625.000,48.147,12288,12287,1831843142036873085
