variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,0,2160709.000,131.879,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,1,2042875.000,124.687,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_variable,16384,0,2,2037000.000,124.329,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,0,3228584.000,197.057,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,1,3462500.000,211.334,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_fixed,16384,0,2,3396833.000,207.326,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,0,3903375.000,238.243,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,1,3941666.000,240.580,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,bit_variable,16384,0,2,3874541.000,236.483,83038,15871665711279132660
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,byte_fixed,16384,0,0,1865125.000,113.838,181387,10403037783553420394
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,byte_fixed,16384,0,1,1839625.000,112.282,181387,10403037783553420394
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,byte_fixed,16384,0,2,1804458.000,110.135,181387,10403037783553420394
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,byte_variable,16384,0,0,2324125.000,141.853,328817,14631988329332027140
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,byte_variable,16384,0,1,2272500.000,138.702,328817,14631988329332027140
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,byte_variable,16384,0,2,2218250.000,135.391,328817,14631988329332027140
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,bit_fixed,16384,0,0,3160583.000,192.907,60153,8519433193016921614
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,bit_fixed,16384,0,1,3173291.000,193.682,60153,8519433193016921614
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,bit_fixed,16384,0,2,3277958.000,200.071,60153,8519433193016921614
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,bit_variable,16384,0,0,3790334.000,231.344,83038,15871665711279132660
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,bit_variable,16384,0,1,3923625.000,239.479,83038,15871665711279132660
candidate,13c914d824551501a6ae7da6dda98d7f5620e78b,4,bit_variable,16384,0,2,3895083.000,237.737,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,0,1789084.000,109.197,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,0,byte_fixed,16384,64,1,1865833.000,113.881,181451,9251279952100018761
