variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,1,16875.000,3131.388,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,2,8958.000,2091.207,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,2,16166.000,3163.015,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,4096,64,87,1,4096,2,14250.000,2052.602,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,4096,64,87,1,4096,2,16792.000,3129.679,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,4096,64,87,1,4096,3,14209.000,2036.753,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,4096,64,87,1,4096,3,14250.000,3002.818,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,3,36166.000,2102.620,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,3,55417.000,3160.624,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,4,16666.000,2085.968,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,4,17583.000,3103.668,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,4096,64,87,1,4096,4,14000.000,1986.847,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,4096,64,87,1,4096,4,17375.000,3153.412,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,0,68042.000,2471.985,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,0,122500.000,3812.032,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,65536,64,1390,2,4096,0,67833.000,2400.919,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,65536,64,1390,2,4096,0,112417.000,3962.698,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,65536,64,1390,2,4096,1,70458.000,2338.358,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,65536,64,1390,2,4096,1,124750.000,3699.087,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,1,78375.000,2481.130,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,1,111958.000,3791.341,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,2,74667.000,2492.625,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,2,117041.000,3802.917,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,65536,64,1390,2,4096,2,85042.000,2383.586,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,65536,64,1390,2,4096,2,122708.000,3658.915,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,65536,64,1390,2,4096,3,71708.000,2460.500,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,65536,64,1390,2,4096,3,111667.000,3647.237,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,3,80291.000,2572.225,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,3,113959.000,3783.875,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,65536,64,1390,2,4096,4,79666.000,2503.113,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,65536,64,1390,2,4096,4,108416.000,3798.645,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,byte,15,65536,64,1390,2,4096,4,80958.000,2453.135,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,17dff1c0f6f7a3803f6adf6b88a2d0804a4f7f14,bit,15,65536,64,1390,2,4096,4,118917.000,3722.341,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
