variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,4096,64,87,1,4096,2,20541.000,2802.826,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,4096,64,87,1,4096,3,9250.000,1814.606,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,4096,64,87,1,4096,3,12250.000,2823.059,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,4096,64,87,1,4096,3,8459.000,1905.802,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,4096,64,87,1,4096,3,11625.000,2895.060,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,4096,64,87,1,4096,4,9708.000,1895.294,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,4096,64,87,1,4096,4,11459.000,2851.878,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,4096,64,87,1,4096,4,12875.000,1824.687,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,4096,64,87,1,4096,4,14125.000,2786.306,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,65536,64,1390,2,4096,0,65625.000,2344.086,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,bit,15,65536,64,1390,2,4096,0,105292.000,3519.328,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,0,64542.000,2249.146,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,0,104750.000,3426.839,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,1,67792.000,2559.316,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,1,161208.000,3583.344,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,a12eb8019d49052c370bcc62a593b6a317bec9fa,byte,15,65536,64,1390,2,4096,1,67792.000,2301.280,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
