key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,4,shared,8192,independent,7.10043,6.54919,7.3204,3.11089,3.07465,3.16811,1.99828,1.93532,2.02625,2.2824432879336785,True,False,3.5532708128990933,True,False,116824
32,5,random,1,dependent,16.5551,16.4458,16.7389,27.01,26.5776,29.7953,16.6365,16.3918,16.6639,0.61292484265087,False,True,0.9951071439305141,False,False,129799
32,5,random,1,independent,3.94377,3.93867,3.96538,11.0041,10.725,11.1434,4.05374,4.04167,4.12878,0.35839096336819914,False,True,0.9728719651482335,False,True,130168
32,5,random,8192,dependent,32.5769,31.7008,36.7972,40.0422,39.6055,40.5769,31.7726,31.2494,32.4739,0.8135641897797824,False,True,1.0253142644920465,False,False,148254
32,5,random,8192,independent,7.26445,6.76155,7.96382,14.4641,14.2644,15.6225,7.60841,7.0699,7.60968,0.5022400287608632,False,True,0.9547921313388736,False,False,146368
32,5,shared,1,dependent,16.7192,16.6276,16.7567,27.5796,27.1117,29.2314,16.847,16.3403,17.1801,0.6062161887772122,False,True,0.9924140796580994,False,False,129799
32,5,shared,1,independent,3.94312,3.93867,4.22096,10.5553,10.0873,11.3258,4.31824,4.05565,4.43015,0.3735677811147006,False,True,0.9131312757049167,False,False,130168
32,5,shared,8192,dependent,31.7313,31.6188,32.2107,42.0036,40.3099,43.8156,34.8447,33.027,35.6789,0.7554423906522298,False,True,0.9106492522535707,False,True,148254
32,5,shared,8192,independent,7.60777,6.79843,7.76926,15.5754,14.9574,15.8679,7.57599,6.95547,7.76672,0.48844780872401355,False,True,1.0041948313025757,False,False,146368
32,6,random,1,dependent,16.8775,16.7179,17.1356,27.1282,26.9731,29.4196,16.8883,16.5977,16.936,0.6221385864156118,False,True,0.9993605040175744,False,False,187144
32,6,random,1,independent,3.96857,3.95203,3.99208,9.80441,9.68742,10.5972,4.10588,4.04803,4.11987,0.4047739741606073,False,True,0.9665577172250529,False,True,190040
32,6,random,8192,dependent,33.9826,32.0619,35.1505,40.6831,40.507,41.1472,32.7504,31.7338,33.8364,0.8353001614921183,False,True,1.0376239679515364,False,False,176605
32,6,random,8192,independent,7.01904,6.68843,7.5531,9.67216,9.39496,9.72876,7.15573,6.87917,7.93329,0.7256951911465485,False,True,0.9808978259380944,False,False,179576
32,6,shared,1,dependent,16.8565,16.8514,17.2933,27.1975,26.7544,30.7897,17.1019,16.6753,17.4923,0.6197812298924533,False,True,0.9856507171717762,False,False,187144
32,6,shared,1,independent,3.98318,3.94693,4.10271,10.3118,10.0473,10.479,4.08873,4.04868,4.12433,0.3862739773851316,False,True,0.9741851381724888,False,False,190040
32,6,shared,8192,dependent,32.4923,31.8324,32.9253,40.411,40.1274,41.0296,31.8451,31.8069,32.2901,0.8040459280888866,False,True,1.0203233778509095,False,False,176605
32,6,shared,8192,independent,6.79716,6.60896,7.28862,9.49924,9.42865,9.75101,7.00822,6.91287,7.75847,0.7155477701374005,False,True,0.9698839362919544,False,False,179576
32,7,random,1,dependent,13.9014,13.5593,14.0991,25.9005,25.8872,28.2574,13.511,13.485,14.2059,0.536723229281288,False,True,1.0288949744652507,False,False,221112
32,7,random,1,independent,2.7574,2.7415,2.85466,3.94566,3.92723,4.14975,3.36647,3.35948,3.44403,0.6988437929269121,False,True,0.8190775500747073,False,True,224024
32,7,random,8192,dependent,28.9447,28.4704,29.6815,41.6578,40.9164,42.1925,28.4386,28.3858,28.7145,0.6948206578359875,False,True,1.0177962346950975,False,False,212536
32,7,random,8192,independent,4.51343,4.46956,5.64194,5.77927,5.76656,6.09779,4.83768,4.68636,5.62413,0.7809688766920388,False,True,0.9329740702154752,False,False,213432
32,7,shared,1,dependent,13.6732,13.4277,13.6859,26.4378,25.9107,27.3603,13.5873,13.4201,13.717,0.5171837293572082,False,True,1.006322080177813,False,False,221112
32,7,shared,1,independent,2.81842,2.74022,2.86801,3.96855,3.9088,4.25467,3.34105,3.33723,3.41606,0.7101888599110506,False,True,0.8435731282081981,False,True,224024
32,7,shared,8192,dependent,28.3922,28.2885,29.3452,41.4937,40.9292,41.9146,28.6999,28.2987,29.644,0.6842532721834881,False,True,0.9892787082881822,False,False,212536
32,7,shared,8192,independent,4.58145,4.55794,5.04684,5.78625,5.78117,6.01323,4.97627,4.76456,5.55548,0.7917822423849644,False,True,0.9206594497485063,False,False,213432
32,8,random,1,dependent,21.7412,21.5886,21.9084,31.7751,31.5546,32.8744,21.6153,21.6071,24.4509,0.6842212927732721,False,True,1.0058245779609813,False,False,222493
32,8,random,1,independent,5.68581,5.49507,5.89116,15.1094,14.5982,15.6498,5.69406,5.64766,5.75638,0.3763094497465154,False,True,0.9985511216952403,False,False,220664
