phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,hash,131072,16,miss,dependent,base,3,7447.815,7447.815,1.0,7344.543,7531.311,7344.543,7531.311,overlap,9362488,9362488,0.0,21552,0.23019522161203304,1024,178392500.0
alternatives,typed-bit,hash,131072,16,miss,dependent,direct64,3,7447.815,6938.212,1.0734487501967365,7344.543,7531.311,6902.161,6949.544,faster,9362488,9441192,0.8406312510093494,100256,1.0618998109560742,0,177460700.0
alternatives,typed-bit,hash,131072,16,miss,dependent,packed,3,7447.815,7027.568,1.05979977710639,7344.543,7531.311,7003.337,7042.826,faster,9362488,9378624,0.17234735040514426,37688,0.40184999419957557,0,174655100.0
alternatives,typed-bit,hash,131072,16,miss,independent,base,3,7385.559,7385.559,1.0,7343.974,7438.66,7343.974,7438.66,overlap,9362488,9362488,0.0,21552,0.23019522161203304,1024,178392500.0
alternatives,typed-bit,hash,131072,16,miss,independent,direct64,3,7385.559,7015.137,1.0528032453250735,7343.974,7438.66,6948.71,7103.983,faster,9362488,9441192,0.8406312510093494,100256,1.0618998109560742,0,177460700.0
alternatives,typed-bit,hash,131072,16,miss,independent,packed,3,7385.559,6994.019,1.0559821184357663,7343.974,7438.66,6992.92,7036.011,faster,9362488,9378624,0.17234735040514426,37688,0.40184999419957557,0,174655100.0
alternatives,typed-bit,hash,131072,16,mixed,dependent,base,3,7100.708,7100.708,1.0,7013.57,7104.106,7013.57,7104.106,overlap,9362488,9362488,0.0,21552,0.23019522161203304,1024,178392500.0
alternatives,typed-bit,hash,131072,16,mixed,dependent,direct64,3,7100.708,6611.41,1.074008116271718,7013.57,7104.106,6562.398,6774.984,faster,9362488,9441192,0.8406312510093494,100256,1.0618998109560742,0,177460700.0
alternatives,typed-bit,hash,131072,16,mixed,dependent,packed,3,7100.708,6719.686,1.056702351865846,7013.57,7104.106,6655.66,6772.868,faster,9362488,9378624,0.17234735040514426,37688,0.40184999419957557,0,174655100.0
alternatives,typed-bit,hash,131072,16,mixed,independent,base,3,7189.555,7189.555,1.0,7049.825,7452.535,7049.825,7452.535,overlap,9362488,9362488,0.0,21552,0.23019522161203304,1024,178392500.0
alternatives,typed-bit,hash,131072,16,mixed,independent,direct64,3,7189.555,6710.327,1.0714164898372316,7049.825,7452.535,6624.674,6814.738,faster,9362488,9441192,0.8406312510093494,100256,1.0618998109560742,0,177460700.0
