variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_fixed,ids,4096,0,4096,0,3212042.000,784.190,16830212,511724354307186920,178990088,134250672,22438928,67302076,50479120,33645200,35
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_variable,ids,4096,0,4096,0,3398625.000,829.742,16867068,6909849669356961042,178990088,134250672,22488069,67318459,50491408,33653392,35
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_fixed,ids,4096,0,4096,0,7804875.000,1905.487,16817531,3083272129566107382,178976184,134238258,22422329,33674018,25255954,16831224,33
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_variable,ids,4096,0,4096,0,7889375.000,1926.117,16823252,13899531556974143969,178976184,134238258,22429957,33682217,25262098,16835320,34
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,byte_fixed,ids,4096,0,4096,0,2650875.000,647.186,16830212,511724354307186920,178990088,134250672,22438928,67294428,50471232,33645200,39
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,byte_variable,ids,4096,0,4096,0,2667667.000,651.286,16867068,6909849669356961042,178990088,134250672,22488069,67310811,50483520,33653392,39
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,bit_fixed,ids,4096,0,4096,0,4766708.000,1163.747,16817531,3083272129566107382,178976184,134238258,22422329,33668288,25249024,16831224,41
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,bit_variable,ids,4096,0,4096,0,5169834.000,1262.167,16823252,13899531556974143969,178976184,134238258,22429957,33676487,25255168,16835320,42
