variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,4096,64,87,1,4096,2,10459.000,2811.127,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,4096,64,87,1,4096,3,8708.000,1814.270,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,4096,64,87,1,4096,3,15167.000,2815.633,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,4096,64,87,1,4096,3,7667.000,1806.824,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,4096,64,87,1,4096,3,10291.000,2883.698,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,4096,64,87,1,4096,4,7750.000,1830.688,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,4096,64,87,1,4096,4,13750.000,2859.660,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,4096,64,87,1,4096,4,9375.000,1819.234,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,4096,64,87,1,4096,4,10791.000,2821.208,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,0,63833.000,2211.293,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,0,104625.000,3510.783,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,0,65041.000,2207.184,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,0,106208.000,3449.778,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,byte,15,65536,64,1390,2,4096,1,64209.000,2243.368,24576,2810,17916971327959202543,15,1011968,21539,7856,3552,49768,779,1095462
candidate_w15,7fe6ee841a496497057d31a7c1e291c9d1d8f02c,bit,15,65536,64,1390,2,4096,1,108083.000,3438.558,24576,2810,17916971327959202543,15,983559,19332,10120,3552,49768,779,1067110
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,65536,64,1390,2,4096,1,67834.000,2281.189,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,65536,64,1390,2,4096,1,113167.000,3477.315,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
