variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_fixed,16384,0,2,1354292.000,82.659,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_variable,16384,0,0,1890750.000,115.402,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_variable,16384,0,1,1756459.000,107.206,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_variable,16384,0,2,1755250.000,107.132,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_fixed,16384,0,0,2568541.000,156.771,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_fixed,16384,0,1,2577583.000,157.323,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_fixed,16384,0,2,2558000.000,156.128,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_variable,16384,0,0,3231125.000,197.212,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_variable,16384,0,1,3350208.000,204.480,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_variable,16384,0,2,3344625.000,204.140,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_fixed,16384,0,0,1360750.000,83.054,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_fixed,16384,0,1,1404042.000,85.696,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_fixed,16384,0,2,1361542.000,83.102,181387,10403037783553420394
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_variable,16384,0,0,1774375.000,108.299,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_variable,16384,0,1,1748792.000,106.738,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,byte_variable,16384,0,2,1756541.000,107.211,328817,14631988329332027140
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_fixed,16384,0,0,2627375.000,160.362,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_fixed,16384,0,1,2600958.000,158.750,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_fixed,16384,0,2,2578292.000,157.366,60153,8519433193016921614
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_variable,16384,0,0,3241709.000,197.858,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_variable,16384,0,1,3287333.000,200.643,83038,15871665711279132660
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,3,bit_variable,16384,0,2,3233167.000,197.337,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_fixed,16384,0,0,1653250.000,100.906,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_fixed,16384,0,1,1603208.000,97.852,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_fixed,16384,0,2,1638958.000,100.034,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_variable,16384,0,0,2030125.000,123.909,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_variable,16384,0,1,1999833.000,122.060,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_variable,16384,0,2,2011625.000,122.780,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_fixed,16384,0,0,3210750.000,195.969,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_fixed,16384,0,1,3395791.000,207.263,60153,8519433193016921614
