variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,0,0,2167750.000,132.309,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,0,1,2204208.000,134.534,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_variable,16384,0,2,2653791.000,161.975,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,0,0,3214125.000,196.175,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,0,1,3451709.000,210.676,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_fixed,16384,0,2,4823000.000,294.373,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,0,0,3967042.000,242.129,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,0,1,3990417.000,243.556,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,bit_variable,16384,0,2,4355125.000,265.816,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,0,0,1802083.000,109.990,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,0,1,1625167.000,99.192,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,0,2,1615959.000,98.630,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,0,0,2733042.000,166.812,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,0,1,2549834.000,155.630,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,0,2,2790959.000,170.347,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,0,0,3275625.000,199.928,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,0,1,3732208.000,227.796,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,0,2,3214209.000,196.180,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,0,0,4447917.000,271.479,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,0,1,4647750.000,283.676,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,0,2,5122834.000,312.673,83038,15871665711279132660
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,0,0,1731375.000,105.675,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,0,1,1731583.000,105.687,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_fixed,16384,0,2,2048375.000,125.023,181387,10403037783553420394
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,0,0,2120417.000,129.420,328817,14631988329332027140
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,2,byte_variable,16384,0,1,2160958.000,131.894,328817,14631988329332027140
