variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,byte,duplicates,4096,0,1,sample,630125.000,33.951,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,byte,duplicates,4096,0,1,pipeline,879500.000,47.387,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,byte,duplicates,4096,0,2,sample,586125.000,31.580,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,byte,duplicates,4096,0,2,pipeline,891416.000,48.029,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,bit,duplicates,4096,0,0,sample,991042.000,53.397,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,bit,duplicates,4096,0,0,pipeline,1312000.000,70.690,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,bit,duplicates,4096,0,1,sample,935875.000,50.424,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,bit,duplicates,4096,0,1,pipeline,1322917.000,71.278,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,bit,duplicates,4096,0,2,sample,926417.000,49.915,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,0,bit,duplicates,4096,0,2,pipeline,1391958.000,74.998,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,interleaved,4096,0,0,sample,320542.000,26.086,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,interleaved,4096,0,0,pipeline,528042.000,42.972,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,interleaved,4096,0,1,sample,321458.000,26.160,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,interleaved,4096,0,1,pipeline,521375.000,42.430,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,interleaved,4096,0,2,sample,312500.000,25.431,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,interleaved,4096,0,2,pipeline,505833.000,41.165,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,interleaved,4096,0,0,sample,615583.000,50.096,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,interleaved,4096,0,0,pipeline,902750.000,73.466,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,interleaved,4096,0,1,sample,625959.000,50.941,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,interleaved,4096,0,1,pipeline,911917.000,74.212,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,interleaved,4096,0,2,sample,619208.000,50.391,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,interleaved,4096,0,2,pipeline,934458.000,76.046,12288,3291,4801493438380956427
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,duplicates,4096,0,0,sample,481542.000,25.945,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,duplicates,4096,0,0,pipeline,812291.000,43.766,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,duplicates,4096,0,1,sample,514042.000,27.696,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,duplicates,4096,0,1,pipeline,881791.000,47.510,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,duplicates,4096,0,2,sample,524916.000,28.282,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,byte,duplicates,4096,0,2,pipeline,768667.000,41.415,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,duplicates,4096,0,0,sample,867333.000,46.731,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,duplicates,4096,0,0,pipeline,1266709.000,68.249,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,duplicates,4096,0,1,sample,852750.000,45.946,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,duplicates,4096,0,1,pipeline,1295917.000,69.823,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,duplicates,4096,0,2,sample,839458.000,45.229,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,1,bit,duplicates,4096,0,2,pipeline,1301959.000,70.149,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,interleaved,4096,0,0,sample,319459.000,25.998,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,interleaved,4096,0,0,pipeline,534125.000,43.467,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,interleaved,4096,0,1,sample,314917.000,25.628,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,interleaved,4096,0,1,pipeline,511833.000,41.653,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,interleaved,4096,0,2,sample,311042.000,25.313,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,interleaved,4096,0,2,pipeline,508167.000,41.355,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,interleaved,4096,0,0,sample,604917.000,49.228,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,interleaved,4096,0,0,pipeline,957625.000,77.932,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,interleaved,4096,0,1,sample,636833.000,51.826,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,interleaved,4096,0,1,pipeline,980041.000,79.756,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,interleaved,4096,0,2,sample,603625.000,49.123,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,interleaved,4096,0,2,pipeline,904958.000,73.646,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,duplicates,4096,0,0,sample,529334.000,28.520,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,duplicates,4096,0,0,pipeline,770291.000,41.503,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,duplicates,4096,0,1,sample,478667.000,25.790,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,duplicates,4096,0,1,pipeline,754833.000,40.670,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,duplicates,4096,0,2,sample,501291.000,27.009,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,1,byte,duplicates,4096,0,2,pipeline,930875.000,50.155,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,duplicates,4096,0,0,sample,918833.000,49.506,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,duplicates,4096,0,0,pipeline,1305750.000,70.353,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,duplicates,4096,0,1,sample,841917.000,45.362,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,duplicates,4096,0,1,pipeline,1212500.000,65.329,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,duplicates,4096,0,2,sample,808333.000,43.552,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,1,bit,duplicates,4096,0,2,pipeline,1209917.000,65.189,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,interleaved,4096,0,0,sample,354875.000,28.880,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,interleaved,4096,0,0,pipeline,549458.000,44.715,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,interleaved,4096,0,1,sample,323500.000,26.326,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,interleaved,4096,0,1,pipeline,516041.000,41.996,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,interleaved,4096,0,2,sample,312125.000,25.401,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,interleaved,4096,0,2,pipeline,569500.000,46.346,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,interleaved,4096,0,0,sample,644208.000,52.426,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,interleaved,4096,0,0,pipeline,883542.000,71.903,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,interleaved,4096,0,1,sample,624083.000,50.788,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,interleaved,4096,0,1,pipeline,965833.000,78.600,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,interleaved,4096,0,2,sample,612958.000,49.883,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,interleaved,4096,0,2,pipeline,957625.000,77.932,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,duplicates,4096,0,0,sample,502125.000,27.054,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,duplicates,4096,0,0,pipeline,745042.000,40.142,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,duplicates,4096,0,1,sample,470125.000,25.330,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,duplicates,4096,0,1,pipeline,744125.000,40.093,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,duplicates,4096,0,2,sample,470417.000,25.346,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,2,byte,duplicates,4096,0,2,pipeline,752584.000,40.549,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,duplicates,4096,0,0,sample,830000.000,44.720,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,2,bit,duplicates,4096,0,0,pipeline,1252000.000,67.457,18560,4188,2638605148812090001
