variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,byte,duplicates,4096,0,1,sample,520375.000,28.037,18560,18557,8476562761733985929
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,byte,duplicates,4096,0,1,pipeline,753208.000,40.582,18560,4188,13297295891071305527
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,byte,duplicates,4096,0,2,sample,517583.000,27.887,18560,18557,8476562761733985929
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,byte,duplicates,4096,0,2,pipeline,739791.000,39.859,18560,4188,13297295891071305527
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,bit,duplicates,4096,0,0,sample,833625.000,44.915,18560,18557,17887957781260477778
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,bit,duplicates,4096,0,0,pipeline,1283958.000,69.179,18560,4188,2638605148812090001
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,bit,duplicates,4096,0,1,sample,895833.000,48.267,18560,18557,17887957781260477778
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,bit,duplicates,4096,0,1,pipeline,1298167.000,69.944,18560,4188,2638605148812090001
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,bit,duplicates,4096,0,2,sample,874209.000,47.102,18560,18557,17887957781260477778
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,1,bit,duplicates,4096,0,2,pipeline,1282708.000,69.111,18560,4188,2638605148812090001
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,interleaved,4096,0,0,sample,313917.000,25.547,12288,12287,1831843142036873085
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,interleaved,4096,0,0,pipeline,497250.000,40.466,12288,3291,1961096023440014163
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,interleaved,4096,0,1,sample,345333.000,28.103,12288,12287,1831843142036873085
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,interleaved,4096,0,1,pipeline,599583.000,48.794,12288,3291,1961096023440014163
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,interleaved,4096,0,2,sample,332000.000,27.018,12288,12287,1831843142036873085
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,byte,interleaved,4096,0,2,pipeline,525375.000,42.755,12288,3291,1961096023440014163
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,2,bit,interleaved,4096,0,0,sample,606625.000,49.367,12288,12287,12193008009033903249
