variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_fixed,fragments,128,0,0,0,131709.000,1028.977,1408,2114019983807234690,1696,1024,1912,3432,2336,1440,34
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_variable,fragments,128,0,0,0,134083.000,1047.523,2524,12931937857844664494,1696,1024,3391,6767,4832,3112,35
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_fixed,fragments,128,0,0,0,123084.000,961.594,312,7088272984892831244,212,128,429,1100,656,416,27
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_variable,fragments,128,0,0,0,136666.000,1067.703,486,11767690238801769229,212,128,658,1365,848,552,28
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,byte_fixed,fragments,128,0,0,0,129666.000,1013.016,1408,2114019983807234690,1696,1024,1912,13276,7296,1440,35
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,byte_variable,fragments,128,0,0,0,134375.000,1049.805,2524,12931937857844664494,1696,1024,3391,16611,9792,3112,36
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,bit_fixed,fragments,128,0,0,0,133000.000,1039.062,312,7088272984892831244,212,128,429,11230,6624,416,33
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,0,bit_variable,fragments,128,0,0,0,136375.000,1065.430,486,11767690238801769229,212,128,658,11495,6688,552,34
