variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,4096,64,87,1,4096,2,23833.000,4197.601,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,4096,64,87,1,4096,3,15542.000,2623.566,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,4096,64,87,1,4096,3,26292.000,4168.966,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,4096,64,87,1,4096,3,25708.000,2640.035,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,4096,64,87,1,4096,3,24500.000,4151.154,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,4096,64,87,1,4096,4,25500.000,2660.858,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,4096,64,87,1,4096,4,23375.000,4148.672,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,4096,64,87,1,4096,4,25334.000,2686.646,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,4096,64,87,1,4096,4,28958.000,4173.177,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,0,119166.000,3316.966,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,bit,15,65536,64,1390,2,4096,0,171334.000,5334.249,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,65536,64,1390,2,4096,0,114416.000,3225.454,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,65536,64,1390,2,4096,0,156541.000,5341.248,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,byte,15,65536,64,1390,2,4096,1,96500.000,3247.121,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,4429df0a8507705a9c4ccc0f6366344cf543f396,bit,15,65536,64,1390,2,4096,1,158042.000,5546.072,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
baseline_w15,9c2c3beeb0f5ce6cf3d81eb5963d41efdc22041e,byte,15,65536,64,1390,2,4096,1,112750.000,3405.680,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
