variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,4096,64,87,1,4096,2,37250.000,6470.764,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,4096,64,87,1,4096,3,14708.000,3394.399,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,4096,64,87,1,4096,3,23167.000,6435.933,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,4096,64,87,1,4096,3,21417.000,3115.346,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,4096,64,87,1,4096,3,21458.000,6208.272,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,4096,64,87,1,4096,4,17667.000,3140.025,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,4096,64,87,1,4096,4,23917.000,6213.959,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,4096,64,87,1,4096,4,20834.000,3446.310,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,4096,64,87,1,4096,4,26125.000,6458.456,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,byte,15,65536,64,1390,2,4096,0,115334.000,3762.156,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
baseline_w15,8214d4be528010aabd9aac76a0bcfb91ec7a5b14,bit,15,65536,64,1390,2,4096,0,202291.000,7631.815,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,65536,64,1390,2,4096,0,130875.000,4160.706,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,65536,64,1390,2,4096,0,223333.000,7991.241,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,byte,15,65536,64,1390,2,4096,1,135958.000,4202.301,24576,2810,17916971327959202543,15,1017774,21957,7856,3552,49768,779,1101686
candidate_w15,3882d3ccf91c5c3f964308b2693369917bae8034,bit,15,65536,64,1390,2,4096,1,220541.000,8292.674,24576,2810,17916971327959202543,15,987547,19696,10128,3552,49768,779,1071470
