variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,interleaved,4096,0,1,sample,434500.000,35.360,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,interleaved,4096,0,1,pipeline,740917.000,60.296,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,interleaved,4096,0,2,sample,433250.000,35.258,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,interleaved,4096,0,2,pipeline,791625.000,64.423,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,interleaved,4096,0,0,sample,863208.000,70.248,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,interleaved,4096,0,0,pipeline,1280291.000,104.190,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,interleaved,4096,0,1,sample,841916.000,68.515,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,interleaved,4096,0,1,pipeline,1273166.000,103.611,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,interleaved,4096,0,2,sample,829000.000,67.464,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,interleaved,4096,0,2,pipeline,1438125.000,117.035,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,duplicates,4096,0,0,sample,670375.000,36.119,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,duplicates,4096,0,0,pipeline,1131209.000,60.949,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,duplicates,4096,0,1,sample,663292.000,35.738,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,duplicates,4096,0,1,pipeline,1162792.000,62.650,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,duplicates,4096,0,2,sample,655542.000,35.320,18560,18557,8476562761733985929
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,byte,duplicates,4096,0,2,pipeline,1061333.000,57.184,18560,4188,14205456126107407234
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,duplicates,4096,0,0,sample,1120750.000,60.385,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,duplicates,4096,0,0,pipeline,1761041.000,94.884,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,duplicates,4096,0,1,sample,1167166.000,62.886,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,duplicates,4096,0,1,pipeline,1782166.000,96.022,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,duplicates,4096,0,2,sample,1127000.000,60.722,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,1,bit,duplicates,4096,0,2,pipeline,1781375.000,95.979,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,interleaved,4096,0,0,sample,431500.000,35.116,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,interleaved,4096,0,0,pipeline,720042.000,58.597,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,interleaved,4096,0,1,sample,432041.000,35.160,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,interleaved,4096,0,1,pipeline,746959.000,60.788,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,interleaved,4096,0,2,sample,509250.000,41.443,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,interleaved,4096,0,2,pipeline,755167.000,61.456,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,interleaved,4096,0,0,sample,814084.000,66.250,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,interleaved,4096,0,0,pipeline,1311041.000,106.693,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,interleaved,4096,0,1,sample,838375.000,68.227,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,interleaved,4096,0,1,pipeline,1243041.000,101.159,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,interleaved,4096,0,2,sample,837875.000,68.186,12288,12287,12193008009033903249
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,interleaved,4096,0,2,pipeline,1257500.000,102.336,12288,3291,10764992291889574130
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,duplicates,4096,0,0,sample,648167.000,34.923,18560,18557,8476562761733985929
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,duplicates,4096,0,0,pipeline,1060792.000,57.155,18560,4188,14205456126107407234
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,duplicates,4096,0,1,sample,649292.000,34.983,18560,18557,8476562761733985929
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,duplicates,4096,0,1,pipeline,1053750.000,56.775,18560,4188,14205456126107407234
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,duplicates,4096,0,2,sample,660583.000,35.592,18560,18557,8476562761733985929
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,byte,duplicates,4096,0,2,pipeline,1068959.000,57.595,18560,4188,14205456126107407234
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,duplicates,4096,0,0,sample,1154708.000,62.215,18560,18557,17887957781260477778
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,duplicates,4096,0,0,pipeline,1716459.000,92.482,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,duplicates,4096,0,1,sample,1123167.000,60.515,18560,18557,17887957781260477778
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,duplicates,4096,0,1,pipeline,1730417.000,93.234,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,duplicates,4096,0,2,sample,1211041.000,65.250,18560,18557,17887957781260477778
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,1,bit,duplicates,4096,0,2,pipeline,1793584.000,96.637,18560,4188,12370292114216348944
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,interleaved,4096,0,0,sample,433667.000,35.292,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,interleaved,4096,0,0,pipeline,718959.000,58.509,12288,3291,7010700040678070324
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,interleaved,4096,0,1,sample,430958.000,35.071,12288,12287,1831843142036873085
baseline,d1cc57368df10ffcade606b14ab40d8e6428e97d,2,byte,interleaved,4096,0,1,pipeline,714292.000,58.129,12288,3291,7010700040678070324
