variant,revision,profile,group_size,base_records,prefix_bytes,head_entries,prefix_catalogs,queries,trial,prepare_ns,query_ns,visited_catalogs,matches,checksum,codec_block_size,native_payload_bytes,borrowed_payload_bytes,offset_array_bytes,rank_array_bytes,cut_lcp_array_bytes,false_borrow_bytes,total_array_bytes
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,0,20875.000,2069.183,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,0,26083.000,3133.403,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,0,14083.000,2204.081,20480,2796,331823824949766785,16,56680,1607,704,280,3128,50,62449
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,0,20042.000,3362.915,20480,2796,331823824949766785,16,53957,1467,832,280,3128,50,59714
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,1,13292.000,2214.152,20480,2796,331823824949766785,16,56680,1607,704,280,3128,50,62449
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,1,15583.000,3381.602,20480,2796,331823824949766785,16,53957,1467,832,280,3128,50,59714
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,1,17500.000,2113.576,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,1,21708.000,3173.014,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,4096,64,87,1,4096,1,14000.000,1883.667,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,4096,64,87,1,4096,1,17917.000,2963.002,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,4096,64,87,1,4096,2,11833.000,1933.421,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,4096,64,87,1,4096,2,21500.000,3107.188,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,2,10625.000,2172.475,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,2,17875.000,3201.202,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,2,16833.000,2173.991,20480,2796,331823824949766785,16,56680,1607,704,280,3128,50,62449
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,2,16958.000,3344.238,20480,2796,331823824949766785,16,53957,1467,832,280,3128,50,59714
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,3,17000.000,2201.101,20480,2796,331823824949766785,16,56680,1607,704,280,3128,50,62449
candidate_w16,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,3,16375.000,3375.926,20480,2796,331823824949766785,16,53957,1467,832,280,3128,50,59714
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,byte,15,4096,64,87,1,4096,3,19500.000,2103.902,20480,2796,331823824949766785,15,56680,1607,728,280,3128,50,62473
candidate_w15,e042920590f01c864ecc8019f4e1fd864d483de5,bit,15,4096,64,87,1,4096,3,22125.000,3183.054,20480,2796,331823824949766785,15,54064,1469,856,280,3128,50,59847
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,4096,64,87,1,4096,3,14917.000,1818.604,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,bit,15,4096,64,87,1,4096,3,22917.000,3177.846,20480,2796,331823824949766785,15,54313,1491,856,280,3128,50,60118
baseline_w15,18daa213552ec44872f9c042a7977fbe7c81c07d,byte,15,4096,64,87,1,4096,4,23458.000,1942.128,20480,2796,331823824949766785,15,57046,1635,728,280,3128,50,62867
