key_bits,count,simd_geomean,simd_min_ratio,simd_max_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_geomean,automatic_min_ratio,automatic_max_ratio,automatic_disjoint_win,automatic_disjoint_loss
32,18,0.8507032817711738,0.766084825427896,1.0247251034608431,0,6,0.9712162768037875,0.9488000515183606,0.9979862640769588,0,6
32,19,0.8278569754638958,0.7493638287954395,0.9798221974130319,0,8,0.9700061465668807,0.9445438156173777,0.9947723546114688,0,6
32,20,0.81614338019757,0.7441281193172268,0.9530737598251001,0,8,0.9734365548928002,0.952980265452739,0.9954542287864011,0,6
32,21,0.7819136206513385,0.7214868643659219,0.9316580583956993,0,8,0.9737993031234315,0.9527506339344871,0.9904373219714196,0,7
32,22,0.8107390242915042,0.7454862596433259,0.9485868011486063,0,8,0.9749976684604701,0.9598775434217512,0.989816555496484,0,7
32,23,0.8222010007060657,0.7583183147910925,0.9618690801936435,0,8,0.9834221725587484,0.9648514834616262,0.9958312161593644,0,5
32,24,0.8376228287256166,0.7560865941393227,0.9969445175308307,0,6,0.9842754006947542,0.9700785999184475,1.001068915507332,0,5
32,25,0.8308531823237698,0.7449699932507616,1.0005414531408545,0,6,0.9803516191536322,0.959805123764258,0.9920672836557156,0,7
32,26,0.8616636416130203,0.7832804565053102,1.0224414863307443,0,6,0.9771044741506593,0.9616046573788553,0.9908728042700574,0,7
32,27,0.8676381142683854,0.7791851514528306,1.0498030570379606,2,6,0.9780875574208664,0.9554129891168095,0.9974186914302675,0,6
32,28,0.8830496081546396,0.7845326292848106,1.0713410436160677,2,6,0.9767007673623279,0.9524891935031939,0.9909286789913812,0,6
32,29,0.8874028846571055,0.7714816701707053,1.0955901229196128,2,6,0.9791215193827397,0.9596748935103984,0.996308269397413,0,5
32,30,0.893521204899476,0.787364058944985,1.0984976562738906,2,6,0.9842295142302457,0.9554247266610597,1.0075878781561871,0,4
32,31,0.8384463713048741,0.722062126694545,1.0403806731136445,2,6,0.9587170203023546,0.9481184947958367,0.9743162494551513,0,6
32,32,0.940819299829709,0.819599707627483,1.1660966647203186,2,6,0.9663626598382072,0.9453708448989385,0.9953148222416192,0,6
32,63,1.0058304215336598,0.9798327470881759,1.037798861480076,2,0,1.0055977363691682,0.9458941841709539,1.0708867548073646,4,4
64,1,0.8093104131195519,0.7278998136388735,0.9158871648142035,0,8,0.7967132208114523,0.7204623379063283,0.9040153517506064,0,8
64,2,1.9645144096954779,1.2175536949933592,3.305023923444976,8,0,1.9339489294719652,1.2000998112265933,3.2728943713748877,8,0
64,3,1.1477462505783764,1.1014335398901896,1.2051465239950214,8,0,1.1288361829070945,1.0756232254171447,1.1977009426263743,8,0
64,4,2.5834867261361136,1.4977901445364923,4.989379651348673,8,0,2.5494358532272345,1.470558600567929,4.962736028765834,8,0
64,5,0.8646518601941596,0.661582540509418,1.0695962336002505,1,7,0.8802434386885775,0.6965655107711183,1.1035468722668496,1,6
64,6,0.8471739273433954,0.6065050051897932,1.1073376167593543,2,6,0.8517914848359498,0.6113386136389171,1.1183041952083972,2,6
64,7,0.44798014483492965,0.23682502815315315,0.7396800122149393,0,8,0.4515777853884538,0.23830943022061685,0.7474624277668996,0,8
64,8,1.051673046739344,0.8000539110326091,1.3731845983887048,5,3,1.060319671488568,0.8054531950752707,1.3815697623194692,5,2
64,9,1.0859995970863505,0.9149724594072489,1.3684599077529513,6,2,1.084193872389046,0.9141780871062639,1.3648639520116728,5,2
64,10,1.1226960091933456,0.9854835255606204,1.4548451157072801,6,1,1.1204891517768116,0.9842890609085354,1.4505829028629924,6,1
64,11,1.0883978756643244,0.8590815551826101,1.4576303706350153,5,2,1.0885623959456725,0.8641314723821582,1.4577364607800973,5,2
64,12,1.145432377340203,0.9509189418888772,1.4929016885528497,6,1,1.1443859325435177,0.9515350932698878,1.4867369258301848,6,1
64,13,1.1547202586094232,0.9717890035718434,1.5022762261557876,6,1,1.1538528400227912,0.9735793858472563,1.5002837384854963,6,1
64,14,1.16514495283141,0.9308038009831547,1.5723992347780196,6,1,1.1652376316256947,0.9296756234849419,1.5670959810128662,6,1
64,15,0.562532747793444,0.3192599982394883,0.8610509134800022,0,8,0.5624659075510859,0.3190353320627474,0.8650613201047266,0,8
64,16,1.2694310391122836,0.9642037469899087,1.753699962490376,6,1,1.2722869252658024,0.9636049260736089,1.7489237150207382,6,1
64,17,0.9128501439910632,0.7001242894481914,1.1438984453404228,2,6,0.9869204292528895,0.9709075053363282,0.9996674800136754,0,5
64,18,0.8853659095961977,0.6725115180101788,1.0951873267525432,2,6,0.9931631636593585,0.9653261202032747,1.0117736404417002,1,2
64,19,0.8692057935341562,0.7096855051635974,1.0580830735190585,2,6,0.9999584170037389,0.9641288658210743,1.051525205506586,3,4
64,20,0.8461407942525081,0.684384597212379,1.023425879553097,1,6,0.9965937377722849,0.9667898017984019,1.026712559167688,1,4
64,21,0.844348946552374,0.6843119851886956,1.0479904176867274,1,6,0.9994697056172249,0.9508300692062591,1.0580261785306244,3,4
64,22,0.838384911107189,0.6367288288887931,1.0226808073291755,0,7,0.9988003122496651,0.9625869750922477,1.0355175976568054,3,3
64,23,0.8487755528800415,0.6609584164055825,1.0216317162842712,1,6,0.9976311529512982,0.9588894365663153,1.0516030361391187,3,4
64,24,0.860721181633118,0.683186206788895,1.075912241803566,1,7,0.9877740745170128,0.9755256250940357,0.9958320229616919,0,6
64,25,0.8578482682429155,0.6790021647252861,1.0795493392637248,1,7,0.9889814143920262,0.9722109736402051,1.0058985222038734,1,2
64,26,0.8604793567451243,0.6787981868442645,1.0951951141017058,1,6,0.9961183396206587,0.9816758450655544,1.0056756676601866,1,1
64,27,0.8570667734329019,0.6196552126644743,1.1225742987450442,1,6,0.9974247496020865,0.9869281654276045,1.0132716092943606,1,2
64,28,0.8768559102098193,0.6756637257884596,1.1118887135023527,1,6,0.9834297273237759,0.9688289339456299,0.9962522405083917,0,3
64,29,0.8852559696599451,0.6984118585569159,1.1212947570929603,1,6,0.9921316437866582,0.9706883895106864,1.0048753616622563,0,2
64,30,0.907842870647477,0.7612254386179559,1.1452321393589608,1,6,0.9953731774655628,0.9752087590585231,1.0045070847151039,0,1
64,31,0.42990160140853795,0.22421865686673492,0.7234069085920938,0,8,0.9843602301354102,0.9746301831838737,0.9958046612234227,0,8
64,32,1.0223572847336666,0.7668316952022882,1.3903315605011504,4,3,1.0047574815097895,0.9885974427523296,1.038770194545182,3,2
