mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
typed-bit,integer-ordered-fixed,131072,native-0.kv,32768,532656,528931,4231442,2097152,2097152,37138,2464,800,144,0,0,0,0,17,288,12,2134290,2186,64,0,0,0
typed-bit,integer-ordered-fixed,131072,native-1.kv,32768,532656,528931,4231442,2097152,2097152,37138,2464,800,144,0,0,0,0,17,288,12,2134290,2186,64,0,0,0
typed-bit,integer-ordered-fixed,131072,native-2.kv,65536,1064976,1057861,8462884,4194304,4194304,74276,4920,1592,288,0,0,0,0,17,288,10,4268580,4371,64,0,0,0
typed-bit,integer-ordered-fixed,131072,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,64,0,0,0
typed-bit,integer-ordered-fixed,131072,route-0.index,0,75456,0,0,0,0,0,0,16,32,0,4944,0,69920,0,544,0,0,2,0,0,0,0
typed-bit,integer-ordered-fixed,131072,route-1.index,4370,54384,10435,83478,30088,0,53390,296,88,48,0,2800,547,39616,0,544,10,83478,294,0,0,0,0
typed-bit,integer-ordered-fixed,131072,route-2.index,4661,19512,12578,100618,36250,0,64368,320,96,32,0,368,584,4976,0,544,14,100618,314,0,0,0,0
typed-bit,integer-ordered-fixed,131072,route-3.index,311,2024,978,7817,3357,0,4460,24,16,32,0,48,39,336,0,544,7,7817,23,0,0,0,0
typed-bit,integer-ordered-fixed,131072,route-4.index,21,760,85,677,351,0,326,8,16,32,0,32,3,32,0,544,8,677,4,0,0,0,0
typed-bit,integer-ordered-fixed,131072,route-5.index,2,672,15,114,82,0,32,8,16,32,0,32,1,16,0,544,8,114,3,0,0,0,0
typed-bit,integer-ordered-variable,131072,native-0.kv,32768,8699216,8694118,69552938,2097152,67418648,37138,3832,808,144,0,0,0,0,17,288,9,69552938,2186,0,0,0,0
typed-bit,integer-ordered-variable,131072,native-1.kv,32768,8722872,8717769,69742148,2097152,67607858,37138,3832,808,144,0,0,0,0,17,288,14,69742148,2186,0,0,0,0
typed-bit,integer-ordered-variable,131072,native-2.kv,65536,17457768,17447894,139583146,4194304,135314566,74276,7656,1616,288,0,0,0,0,17,288,9,139583146,4371,0,0,0,0
typed-bit,integer-ordered-variable,131072,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,integer-ordered-variable,131072,route-0.index,0,75456,0,0,0,0,0,0,16,32,0,4944,0,69920,0,544,0,0,2,0,0,0,0
typed-bit,integer-ordered-variable,131072,route-1.index,4370,54384,10435,83478,30088,0,53390,296,88,48,0,2800,547,39616,0,544,10,83478,294,0,0,0,0
typed-bit,integer-ordered-variable,131072,route-2.index,4661,19512,12578,100618,36250,0,64368,320,96,32,0,368,584,4976,0,544,14,100618,314,0,0,0,0
typed-bit,integer-ordered-variable,131072,route-3.index,311,2024,978,7817,3357,0,4460,24,16,32,0,48,39,336,0,544,7,7817,23,0,0,0,0
typed-bit,integer-ordered-variable,131072,route-4.index,21,760,85,677,351,0,326,8,16,32,0,32,3,32,0,544,8,677,4,0,0,0,0
typed-bit,integer-ordered-variable,131072,route-5.index,2,672,15,114,82,0,32,8,16,32,0,32,1,16,0,544,8,114,3,0,0,0,0
typed-bit,integer-random-fixed,131072,native-0.kv,32768,532656,528931,4231442,2097152,2097152,37138,2464,800,144,0,0,0,0,17,288,12,2134290,2186,64,0,0,0
typed-bit,integer-random-fixed,131072,native-1.kv,32768,532656,528931,4231442,2097152,2097152,37138,2464,800,144,0,0,0,0,17,288,12,2134290,2186,64,0,0,0
typed-bit,integer-random-fixed,131072,native-2.kv,65536,1064976,1057861,8462884,4194304,4194304,74276,4920,1592,288,0,0,0,0,17,288,10,4268580,4371,64,0,0,0
typed-bit,integer-random-fixed,131072,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,64,0,0,0
typed-bit,integer-random-fixed,131072,route-0.index,0,75456,0,0,0,0,0,0,16,32,0,4944,0,69920,0,544,0,0,2,0,0,0,0
typed-bit,integer-random-fixed,131072,route-1.index,4370,85296,41278,330219,235241,0,94978,368,88,48,0,2800,547,39616,0,544,7,330219,294,0,0,0,0
typed-bit,integer-random-fixed,131072,route-2.index,4661,51560,44558,356458,255160,0,101298,400,88,32,0,368,584,4976,0,544,10,356458,314,0,0,0,0
typed-bit,integer-random-fixed,131072,route-3.index,311,4136,3086,24683,17927,0,6756,32,16,32,0,48,39,336,0,544,3,24683,23,0,0,0,0
typed-bit,integer-random-fixed,131072,route-4.index,21,896,219,1751,1291,0,460,8,16,32,0,32,3,32,0,544,10,1751,4,0,0,0,0
typed-bit,integer-random-fixed,131072,route-5.index,2,680,22,169,129,0,40,8,16,32,0,32,1,16,0,544,9,169,3,0,0,0,0
typed-bit,integer-random-variable,131072,native-0.kv,32768,8738184,8733087,69864696,2097152,67730406,37138,3832,808,144,0,0,0,0,17,288,8,69864696,2186,0,0,0,0
typed-bit,integer-random-variable,131072,native-1.kv,32768,8694648,8689551,69516406,2097152,67382116,37138,3832,808,144,0,0,0,0,17,288,8,69516406,2186,0,0,0,0
typed-bit,integer-random-variable,131072,native-2.kv,65536,17447016,17437142,139497130,4194304,135228550,74276,7656,1616,288,0,0,0,0,17,288,9,139497130,4371,0,0,0,0
typed-bit,integer-random-variable,131072,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,integer-random-variable,131072,route-0.index,0,75456,0,0,0,0,0,0,16,32,0,4944,0,69920,0,544,0,0,2,0,0,0,0
typed-bit,integer-random-variable,131072,route-1.index,4370,85296,41278,330219,235241,0,94978,368,88,48,0,2800,547,39616,0,544,7,330219,294,0,0,0,0
typed-bit,integer-random-variable,131072,route-2.index,4661,51560,44558,356458,255160,0,101298,400,88,32,0,368,584,4976,0,544,10,356458,314,0,0,0,0
typed-bit,integer-random-variable,131072,route-3.index,311,4136,3086,24683,17927,0,6756,32,16,32,0,48,39,336,0,544,3,24683,23,0,0,0,0
typed-bit,integer-random-variable,131072,route-4.index,21,896,219,1751,1291,0,460,8,16,32,0,32,3,32,0,544,10,1751,4,0,0,0,0
typed-bit,integer-random-variable,131072,route-5.index,2,680,22,169,129,0,40,8,16,32,0,32,1,16,0,544,9,169,3,0,0,0,0
