mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
raw-byte,string-structured-fixed,8192,native-0.kv,2048,52552,52139,417112,122200,262144,32768,128,40,16,0,0,0,0,0,224,5,19371,138,128,2048,0,19371
raw-byte,string-structured-fixed,8192,native-1.kv,2048,52552,52139,417112,122200,262144,32768,128,40,16,0,0,0,0,0,224,5,19371,138,128,2048,0,19371
raw-byte,string-structured-fixed,8192,native-2.kv,4096,103920,103340,826720,236896,524288,65536,248,72,32,0,0,0,0,0,224,4,37804,275,128,4096,0,37804
raw-byte,string-structured-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-byte,string-structured-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-byte,string-structured-fixed,8192,route-1.index,274,6192,2860,22880,18496,0,4384,24,16,32,0,192,35,2480,0,544,9,2860,21,0,274,0,2860
raw-byte,string-structured-fixed,8192,route-2.index,292,4208,3160,25280,20608,0,4672,32,16,32,0,48,38,320,0,544,18,3160,23,0,292,0,3160
raw-byte,string-structured-fixed,8192,route-3.index,20,936,257,2056,1736,0,320,8,16,32,0,32,3,32,0,544,12,257,4,0,20,0,257
raw-byte,string-structured-fixed,8192,route-4.index,2,712,53,424,392,0,32,8,16,32,0,32,1,16,0,544,10,53,3,0,2,0,53
raw-byte,string-structured-variable,8192,native-0.kv,2048,552760,552269,4418152,122200,4234416,61536,192,56,16,0,0,0,0,0,224,3,552269,138,0,2048,0,19371
raw-byte,string-structured-variable,8192,native-1.kv,2048,552560,552069,4416552,122200,4232920,61432,192,56,16,0,0,0,0,0,224,3,552069,138,0,2048,0,19371
raw-byte,string-structured-variable,8192,native-2.kv,4096,1081544,1080800,8646400,236896,8287104,122400,384,104,32,0,0,0,0,0,224,0,1080800,275,0,4096,0,37804
raw-byte,string-structured-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-byte,string-structured-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-byte,string-structured-variable,8192,route-1.index,274,6192,2860,22880,18496,0,4384,24,16,32,0,192,35,2480,0,544,9,2860,21,0,274,0,2860
raw-byte,string-structured-variable,8192,route-2.index,292,4208,3160,25280,20608,0,4672,32,16,32,0,48,38,320,0,544,18,3160,23,0,292,0,3160
raw-byte,string-structured-variable,8192,route-3.index,20,936,257,2056,1736,0,320,8,16,32,0,32,3,32,0,544,12,257,4,0,20,0,257
raw-byte,string-structured-variable,8192,route-4.index,2,712,53,424,392,0,32,8,16,32,0,32,1,16,0,544,10,53,3,0,2,0,53
raw-byte,string-binary-fixed,8192,native-0.kv,2048,68264,67840,542720,247808,262144,32768,128,56,16,0,0,0,0,0,224,0,35072,138,128,2048,101,35173
raw-byte,string-binary-fixed,8192,native-1.kv,2048,68264,67840,542720,247808,262144,32768,128,56,16,0,0,0,0,0,224,0,35072,138,128,2048,119,35191
raw-byte,string-binary-fixed,8192,native-2.kv,4096,135936,135327,1082616,492792,524288,65536,248,104,32,0,0,0,0,0,224,1,69791,275,128,4096,229,70020
raw-byte,string-binary-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-byte,string-binary-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-byte,string-binary-fixed,8192,route-1.index,274,8232,4902,39216,34832,0,4384,24,16,32,0,192,35,2480,0,544,7,4902,21,0,274,21,4923
raw-byte,string-binary-fixed,8192,route-2.index,292,6304,5256,42048,37376,0,4672,32,16,32,0,48,38,320,0,544,18,5256,23,0,292,19,5275
raw-byte,string-binary-fixed,8192,route-3.index,20,1032,360,2880,2560,0,320,8,16,32,0,32,3,32,0,544,5,360,4,0,20,2,362
raw-byte,string-binary-fixed,8192,route-4.index,2,696,36,288,256,0,32,8,16,32,0,32,1,16,0,544,11,36,3,0,2,1,37
raw-byte,string-binary-variable,8192,native-0.kv,2048,560920,560426,4483408,247808,4174368,61232,192,56,16,0,0,0,0,0,224,6,560426,138,0,2048,101,35173
raw-byte,string-binary-variable,8192,native-1.kv,2048,563672,563179,4505432,247808,4196264,61360,192,56,16,0,0,0,0,0,224,5,563179,138,0,2048,119,35191
raw-byte,string-binary-variable,8192,native-2.kv,4096,1125672,1124922,8999376,492792,8383808,122776,384,104,32,0,0,0,0,0,224,6,1124922,275,0,4096,229,70020
raw-byte,string-binary-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-byte,string-binary-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-byte,string-binary-variable,8192,route-1.index,274,8232,4902,39216,34832,0,4384,24,16,32,0,192,35,2480,0,544,7,4902,21,0,274,21,4923
raw-byte,string-binary-variable,8192,route-2.index,292,6304,5256,42048,37376,0,4672,32,16,32,0,48,38,320,0,544,18,5256,23,0,292,19,5275
raw-byte,string-binary-variable,8192,route-3.index,20,1032,360,2880,2560,0,320,8,16,32,0,32,3,32,0,544,5,360,4,0,20,2,362
raw-byte,string-binary-variable,8192,route-4.index,2,696,36,288,256,0,32,8,16,32,0,32,1,16,0,544,11,36,3,0,2,1,37
raw-byte,string-prefix-fixed,8192,native-0.kv,2048,40232,39851,318808,23896,262144,32768,88,48,16,0,0,0,0,0,224,5,7083,138,128,2048,0,7083
raw-byte,string-prefix-fixed,8192,native-1.kv,2048,40232,39851,318808,23896,262144,32768,88,48,16,0,0,0,0,0,224,5,7083,138,128,2048,0,7083
raw-byte,string-prefix-fixed,8192,native-2.kv,4096,79288,78764,630112,40288,524288,65536,176,88,32,0,0,0,0,0,224,4,13228,275,128,4096,0,13228
raw-byte,string-prefix-fixed,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-byte,string-prefix-fixed,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-byte,string-prefix-fixed,8192,route-1.index,274,4536,1216,9728,5344,0,4384,16,16,32,0,192,35,2480,0,544,5,1216,21,0,274,0,1216
raw-byte,string-prefix-fixed,8192,route-2.index,292,2440,1408,11264,6592,0,4672,16,16,32,0,48,38,320,0,544,18,1408,23,0,292,0,1408
raw-byte,string-prefix-fixed,8192,route-3.index,20,816,137,1096,776,0,320,8,16,32,0,32,3,32,0,544,12,137,4,0,20,0,137
raw-byte,string-prefix-fixed,8192,route-4.index,2,704,41,328,296,0,32,8,16,32,0,32,1,16,0,544,14,41,3,0,2,0,41
raw-byte,string-prefix-variable,8192,native-0.kv,2048,540472,539981,4319848,23896,4234416,61536,192,56,16,0,0,0,0,0,224,3,539981,138,0,2048,0,7083
raw-byte,string-prefix-variable,8192,native-1.kv,2048,540272,539781,4318248,23896,4232920,61432,192,56,16,0,0,0,0,0,224,3,539781,138,0,2048,0,7083
raw-byte,string-prefix-variable,8192,native-2.kv,4096,1056968,1056224,8449792,40288,8287104,122400,384,104,32,0,0,0,0,0,224,0,1056224,275,0,4096,0,13228
raw-byte,string-prefix-variable,8192,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-byte,string-prefix-variable,8192,route-0.index,0,5312,0,0,0,0,0,0,16,32,0,336,0,4384,0,544,0,0,2,0,0,0,0
raw-byte,string-prefix-variable,8192,route-1.index,274,4536,1216,9728,5344,0,4384,16,16,32,0,192,35,2480,0,544,5,1216,21,0,274,0,1216
raw-byte,string-prefix-variable,8192,route-2.index,292,2440,1408,11264,6592,0,4672,16,16,32,0,48,38,320,0,544,18,1408,23,0,292,0,1408
raw-byte,string-prefix-variable,8192,route-3.index,20,816,137,1096,776,0,320,8,16,32,0,32,3,32,0,544,12,137,4,0,20,0,137
raw-byte,string-prefix-variable,8192,route-4.index,2,704,41,328,296,0,32,8,16,32,0,32,1,16,0,544,14,41,3,0,2,0,41
