mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
typed-bit,integer-random-fixed,1024,native-2.kv,512,8664,8265,66118,32768,32768,582,48,16,16,0,0,0,0,17,288,14,33350,36,64,0,0,0
typed-bit,integer-random-fixed,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,64,0,0,0
typed-bit,integer-random-fixed,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,integer-random-fixed,1024,route-1.index,35,1344,361,2888,2126,0,762,8,16,32,0,48,5,320,0,544,10,2888,5,0,0,0,0
typed-bit,integer-random-fixed,1024,route-2.index,38,1112,398,3170,2342,0,828,16,16,32,0,32,6,48,0,544,20,3170,6,0,0,0,0
typed-bit,integer-random-fixed,1024,route-3.index,3,696,33,258,192,0,66,8,16,32,0,32,1,16,0,544,14,258,3,0,0,0,0
typed-bit,integer-random-variable,1024,native-0.kv,256,69216,68837,550696,16384,534020,292,40,8,16,0,0,0,0,17,288,10,550696,19,0,0,0,0
typed-bit,integer-random-variable,1024,native-1.kv,256,66872,66496,531968,16384,515292,292,40,8,16,0,0,0,0,17,288,7,531968,19,0,0,0,0
typed-bit,integer-random-variable,1024,native-2.kv,512,135488,135079,1080630,32768,1047280,582,64,16,16,0,0,0,0,17,288,8,1080630,36,0,0,0,0
typed-bit,integer-random-variable,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,integer-random-variable,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,integer-random-variable,1024,route-1.index,35,1344,361,2888,2126,0,762,8,16,32,0,48,5,320,0,544,10,2888,5,0,0,0,0
typed-bit,integer-random-variable,1024,route-2.index,38,1112,398,3170,2342,0,828,16,16,32,0,32,6,48,0,544,20,3170,6,0,0,0,0
typed-bit,integer-random-variable,1024,route-3.index,3,696,33,258,192,0,66,8,16,32,0,32,1,16,0,544,14,258,3,0,0,0,0
typed-bit,string-structured-fixed,1024,native-0.kv,256,7264,6903,55222,14146,35328,5748,24,8,16,0,0,0,0,17,288,8,19894,19,138,0,0,0
typed-bit,string-structured-fixed,1024,native-1.kv,256,7264,6903,55222,14146,35328,5748,24,8,16,0,0,0,0,17,288,8,19894,19,138,0,0,0
typed-bit,string-structured-fixed,1024,native-2.kv,512,14000,13604,108828,26690,70656,11482,48,16,16,0,0,0,0,17,288,11,38172,36,138,0,0,0
typed-bit,string-structured-fixed,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-structured-fixed,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,string-structured-fixed,1024,route-1.index,35,1384,401,3206,2394,0,812,8,16,32,0,48,5,320,0,544,10,3206,5,0,0,0,0
typed-bit,string-structured-fixed,1024,route-2.index,38,1192,478,3820,2906,0,914,16,16,32,0,32,6,48,0,544,20,3820,6,0,0,0,0
typed-bit,string-structured-fixed,1024,route-3.index,3,728,65,518,448,0,70,8,16,32,0,32,1,16,0,544,14,518,3,0,0,0,0
typed-bit,string-structured-variable,1024,native-0.kv,256,68336,67953,543622,14146,523728,5748,40,8,16,0,0,0,0,17,288,14,543622,19,0,0,0,0
typed-bit,string-structured-variable,1024,native-1.kv,256,70560,70183,561460,14146,541566,5748,40,8,16,0,0,0,0,17,288,8,561460,19,0,0,0,0
typed-bit,string-structured-variable,1024,native-2.kv,512,134224,133812,1070494,26690,1032322,11482,64,16,16,0,0,0,0,17,288,11,1070494,36,0,0,0,0
typed-bit,string-structured-variable,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-structured-variable,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,string-structured-variable,1024,route-1.index,35,1384,401,3206,2394,0,812,8,16,32,0,48,5,320,0,544,10,3206,5,0,0,0,0
typed-bit,string-structured-variable,1024,route-2.index,38,1192,478,3820,2906,0,914,16,16,32,0,32,6,48,0,544,20,3820,6,0,0,0,0
typed-bit,string-structured-variable,1024,route-3.index,3,728,65,518,448,0,70,8,16,32,0,32,1,16,0,544,14,518,3,0,0,0,0
typed-bit,string-binary-fixed,1024,native-0.kv,256,9496,9131,73042,31170,35328,6544,24,8,16,0,0,0,0,17,288,12,37714,19,138,0,0,0
typed-bit,string-binary-fixed,1024,native-1.kv,256,9496,9130,73036,31166,35328,6542,24,8,16,0,0,0,0,17,288,13,37708,19,138,0,0,0
typed-bit,string-binary-fixed,1024,native-2.kv,512,18568,18162,145293,61531,70656,13106,56,16,16,0,0,0,0,17,288,13,74637,36,138,0,0,0
typed-bit,string-binary-fixed,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-binary-fixed,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,string-binary-fixed,1024,route-1.index,35,1640,658,5262,4366,0,896,8,16,32,0,48,5,320,0,544,9,5262,5,0,0,0,0
typed-bit,string-binary-fixed,1024,route-2.index,38,1432,719,5746,4774,0,972,16,16,32,0,32,6,48,0,544,19,5746,6,0,0,0,0
typed-bit,string-binary-fixed,1024,route-3.index,3,720,58,460,384,0,76,8,16,32,0,32,1,16,0,544,13,460,3,0,0,0,0
typed-bit,string-binary-variable,1024,native-0.kv,256,71880,71499,571990,31170,534276,6544,40,8,16,0,0,0,0,17,288,12,571990,19,0,0,0,0
typed-bit,string-binary-variable,1024,native-1.kv,256,69536,69157,553256,31166,515548,6542,40,8,16,0,0,0,0,17,288,10,553256,19,0,0,0,0
typed-bit,string-binary-variable,1024,native-2.kv,512,140712,140304,1122429,61531,1047792,13106,64,16,16,0,0,0,0,17,288,7,1122429,36,0,0,0,0
typed-bit,string-binary-variable,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-binary-variable,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,string-binary-variable,1024,route-1.index,35,1640,658,5262,4366,0,896,8,16,32,0,48,5,320,0,544,9,5262,5,0,0,0,0
typed-bit,string-binary-variable,1024,route-2.index,38,1432,719,5746,4774,0,972,16,16,32,0,32,6,48,0,544,19,5746,6,0,0,0,0
typed-bit,string-binary-variable,1024,route-3.index,3,720,58,460,384,0,76,8,16,32,0,32,1,16,0,544,13,460,3,0,0,0,0
typed-bit,string-prefix-fixed,1024,native-0.kv,256,5408,5044,40350,1858,35328,3164,24,8,16,0,0,0,0,17,288,11,5022,19,138,0,0,0
typed-bit,string-prefix-fixed,1024,native-1.kv,256,5408,5044,40350,1858,35328,3164,24,8,16,0,0,0,0,17,288,11,5022,19,138,0,0,0
typed-bit,string-prefix-fixed,1024,native-2.kv,512,10096,9714,77708,2114,70656,4938,32,16,16,0,0,0,0,17,288,13,7052,36,138,0,0,0
typed-bit,string-prefix-fixed,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-prefix-fixed,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,string-prefix-fixed,1024,route-1.index,35,1136,158,1262,714,0,548,8,16,32,0,48,5,320,0,544,5,1262,5,0,0,0,0
typed-bit,string-prefix-fixed,1024,route-2.index,38,920,215,1716,1082,0,634,16,16,32,0,32,6,48,0,544,11,1716,6,0,0,0,0
typed-bit,string-prefix-fixed,1024,route-3.index,3,704,45,358,304,0,54,8,16,32,0,32,1,16,0,544,10,358,3,0,0,0,0
typed-bit,string-prefix-variable,1024,native-0.kv,256,66472,66094,528750,1858,523728,3164,40,8,16,0,0,0,0,17,288,9,528750,19,0,0,0,0
typed-bit,string-prefix-variable,1024,native-1.kv,256,68704,68324,546588,1858,541566,3164,40,8,16,0,0,0,0,17,288,11,546588,19,0,0,0,0
typed-bit,string-prefix-variable,1024,native-2.kv,512,130336,129922,1039374,2114,1032322,4938,64,16,16,0,0,0,0,17,288,13,1039374,36,0,0,0,0
typed-bit,string-prefix-variable,1024,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-prefix-variable,1024,route-0.index,0,1216,0,0,0,0,0,0,16,32,0,64,0,560,0,544,0,0,2,0,0,0,0
typed-bit,string-prefix-variable,1024,route-1.index,35,1136,158,1262,714,0,548,8,16,32,0,48,5,320,0,544,5,1262,5,0,0,0,0
typed-bit,string-prefix-variable,1024,route-2.index,38,920,215,1716,1082,0,634,16,16,32,0,32,6,48,0,544,11,1716,6,0,0,0,0
typed-bit,string-prefix-variable,1024,route-3.index,3,704,45,358,304,0,54,8,16,32,0,32,1,16,0,544,10,358,3,0,0,0,0
