mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
typed-bit,integer-random-variable,32768,route-3.index,78,1544,793,6343,4651,0,1692,8,16,32,0,32,10,96,0,544,13,6343,8,0,0,0,0
typed-bit,integer-random-variable,32768,route-4.index,6,728,65,515,379,0,136,8,16,32,0,32,1,16,0,544,14,515,3,0,0,0,0
typed-bit,string-structured-fixed,32768,native-0.kv,8192,221104,219903,1759217,444787,1130496,183934,688,152,48,0,0,0,0,17,288,8,628721,548,138,0,0,0
typed-bit,string-structured-fixed,32768,native-1.kv,8192,221104,219903,1759217,444787,1130496,183934,688,152,48,0,0,0,0,17,288,8,628721,548,138,0,0,0
typed-bit,string-structured-fixed,32768,native-2.kv,16384,436376,434328,3474621,846195,2260992,367434,1368,288,80,0,0,0,0,17,288,7,1213629,1094,138,0,0,0
typed-bit,string-structured-fixed,32768,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-structured-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-bit,string-structured-fixed,32768,route-1.index,1093,23056,11600,92799,67233,0,25566,96,32,32,0,704,137,9904,0,544,7,92799,75,0,0,0,0
typed-bit,string-structured-fixed,32768,route-2.index,1166,15088,12872,102965,74505,0,28460,104,32,32,0,96,147,1248,0,544,13,102965,81,0,0,0,0
typed-bit,string-structured-fixed,32768,route-3.index,78,1728,970,7756,5726,0,2030,16,16,32,0,32,10,96,0,544,12,7756,8,0,0,0,0
typed-bit,string-structured-fixed,32768,route-4.index,6,768,107,856,708,0,148,8,16,32,0,32,1,16,0,544,12,856,3,0,0,0,0
typed-bit,string-structured-variable,32768,native-0.kv,8192,2191560,2190026,17520201,444787,16891480,183934,960,208,48,0,0,0,0,17,288,13,17520201,548,0,0,0,0
typed-bit,string-structured-variable,32768,native-1.kv,8192,2202624,2201092,17608731,444787,16980010,183934,960,208,48,0,0,0,0,17,288,11,17608731,548,0,0,0,0
typed-bit,string-structured-variable,32768,native-2.kv,16384,4372792,4370066,34960521,846195,33746892,367434,1920,408,80,0,0,0,0,17,288,13,34960521,1094,0,0,0,0
typed-bit,string-structured-variable,32768,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-structured-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-bit,string-structured-variable,32768,route-1.index,1093,23056,11600,92799,67233,0,25566,96,32,32,0,704,137,9904,0,544,7,92799,75,0,0,0,0
typed-bit,string-structured-variable,32768,route-2.index,1166,15088,12872,102965,74505,0,28460,104,32,32,0,96,147,1248,0,544,13,102965,81,0,0,0,0
typed-bit,string-structured-variable,32768,route-3.index,78,1728,970,7756,5726,0,2030,16,16,32,0,32,10,96,0,544,12,7756,8,0,0,0,0
typed-bit,string-structured-variable,32768,route-4.index,6,768,107,856,708,0,148,8,16,32,0,32,1,16,0,544,12,856,3,0,0,0,0
typed-bit,string-binary-fixed,32768,native-0.kv,8192,288352,287086,2296682,956424,1130496,209762,760,144,48,0,0,0,0,17,288,9,1166186,548,138,0,0,0
typed-bit,string-binary-fixed,32768,native-1.kv,8192,288360,287090,2296714,956480,1130496,209738,760,144,48,0,0,0,0,17,288,13,1166218,548,138,0,0,0
typed-bit,string-binary-fixed,32768,native-2.kv,16384,573232,571046,4568367,1887199,2260992,420176,1512,280,80,0,0,0,0,17,288,9,2307375,1094,138,0,0,0
typed-bit,string-binary-fixed,32768,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-binary-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-bit,string-binary-fixed,32768,route-1.index,1093,31336,19870,158960,130976,0,27984,104,32,32,0,704,137,9904,0,544,9,158960,75,0,0,0,0
typed-bit,string-binary-fixed,32768,route-2.index,1166,23560,21329,170625,140785,0,29840,120,32,32,0,96,147,1248,0,544,12,170625,81,0,0,0,0
typed-bit,string-binary-fixed,32768,route-3.index,78,2208,1455,11635,9643,0,1992,16,16,32,0,32,10,96,0,544,7,11635,8,0,0,0,0
typed-bit,string-binary-fixed,32768,route-4.index,6,776,116,921,763,0,158,8,16,32,0,32,1,16,0,544,11,921,3,0,0,0,0
typed-bit,string-binary-variable,32768,native-0.kv,8192,2264032,2262490,18099918,956424,16933732,209762,1032,144,48,0,0,0,0,17,288,13,18099918,548,0,0,0,0
typed-bit,string-binary-variable,32768,native-1.kv,8192,2261864,2260328,18082618,956480,16916400,209738,1032,144,48,0,0,0,0,17,288,7,18082618,548,0,0,0,0
typed-bit,string-binary-variable,32768,native-2.kv,16384,4512184,4509454,36075625,1887199,33768250,420176,2056,280,80,0,0,0,0,17,288,9,36075625,1094,0,0,0,0
typed-bit,string-binary-variable,32768,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-binary-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-bit,string-binary-variable,32768,route-1.index,1093,31336,19870,158960,130976,0,27984,104,32,32,0,704,137,9904,0,544,9,158960,75,0,0,0,0
typed-bit,string-binary-variable,32768,route-2.index,1166,23560,21329,170625,140785,0,29840,120,32,32,0,96,147,1248,0,544,12,170625,81,0,0,0,0
typed-bit,string-binary-variable,32768,route-3.index,78,2208,1455,11635,9643,0,1992,16,16,32,0,32,10,96,0,544,7,11635,8,0,0,0,0
typed-bit,string-binary-variable,32768,route-4.index,6,776,116,921,763,0,158,8,16,32,0,32,1,16,0,544,11,921,3,0,0,0,0
typed-bit,string-prefix-fixed,32768,native-0.kv,8192,161432,160376,1283007,51571,1130496,100940,552,144,48,0,0,0,0,17,288,7,152511,548,138,0,0,0
typed-bit,string-prefix-fixed,32768,native-1.kv,8192,161432,160376,1283007,51571,1130496,100940,552,144,48,0,0,0,0,17,288,7,152511,548,138,0,0,0
typed-bit,string-prefix-fixed,32768,native-2.kv,16384,311520,309812,2478491,59763,2260992,157736,960,352,80,0,0,0,0,17,288,11,217499,1094,138,0,0,0
typed-bit,string-prefix-fixed,32768,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-prefix-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-bit,string-prefix-fixed,32768,route-1.index,1093,15440,3988,31899,14769,0,17130,80,40,32,0,704,137,9904,0,544,11,31899,75,0,0,0,0
typed-bit,string-prefix-fixed,32768,route-2.index,1166,6952,4753,38017,18537,0,19480,88,32,32,0,96,147,1248,0,544,12,38017,81,0,0,0,0
typed-bit,string-prefix-fixed,32768,route-3.index,78,1176,429,3428,1982,0,1446,8,16,32,0,32,10,96,0,544,9,3428,8,0,0,0,0
typed-bit,string-prefix-fixed,32768,route-4.index,6,728,68,540,420,0,120,8,16,32,0,32,1,16,0,544,11,540,3,0,0,0,0
typed-bit,string-prefix-variable,32768,native-0.kv,8192,2132024,2130499,17043991,51571,16891480,100940,960,200,48,0,0,0,0,17,288,12,17043991,548,0,0,0,0
typed-bit,string-prefix-variable,32768,native-1.kv,8192,2143088,2141566,17132521,51571,16980010,100940,960,200,48,0,0,0,0,17,288,9,17132521,548,0,0,0,0
typed-bit,string-prefix-variable,32768,native-2.kv,16384,4248264,4245549,33964391,59763,33746892,157736,1920,400,80,0,0,0,0,17,288,10,33964391,1094,0,0,0,0
typed-bit,string-prefix-variable,32768,native-3.kv,0,320,0,0,0,0,0,0,8,16,0,0,0,0,8,288,0,0,1,0,0,0,0
typed-bit,string-prefix-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-bit,string-prefix-variable,32768,route-1.index,1093,15440,3988,31899,14769,0,17130,80,40,32,0,704,137,9904,0,544,11,31899,75,0,0,0,0
typed-bit,string-prefix-variable,32768,route-2.index,1166,6952,4753,38017,18537,0,19480,88,32,32,0,96,147,1248,0,544,12,38017,81,0,0,0,0
typed-bit,string-prefix-variable,32768,route-3.index,78,1176,429,3428,1982,0,1446,8,16,32,0,32,10,96,0,544,9,3428,8,0,0,0,0
typed-bit,string-prefix-variable,32768,route-4.index,6,728,68,540,420,0,120,8,16,32,0,32,1,16,0,544,11,540,3,0,0,0,0
