mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
typed-byte-known,integer-ordered-fixed,32768,native-0.kv,8192,91032,90247,721976,66616,524288,131072,344,168,48,0,0,0,0,0,224,1,24711,548,64,8192,136,24847
typed-byte-known,integer-ordered-fixed,32768,native-1.kv,8192,91032,90247,721976,66616,524288,131072,344,168,48,0,0,0,0,0,224,1,24711,548,64,8192,8,24719
typed-byte-known,integer-ordered-fixed,32768,native-2.kv,16384,181688,180359,1442872,132152,1048576,262144,688,336,80,0,0,0,0,0,224,1,49287,1094,64,16384,8,49295
typed-byte-known,integer-ordered-fixed,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,64,0,0,0
typed-byte-known,integer-ordered-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-byte-known,integer-ordered-fixed,32768,route-1.index,1093,14824,3414,27312,9824,0,17488,48,32,32,0,704,137,9904,0,544,9,3414,75,0,1093,8,3422
typed-byte-known,integer-ordered-fixed,32768,route-2.index,1166,5928,3768,30144,11488,0,18656,56,32,32,0,96,147,1248,0,544,5,3768,81,0,1166,25,3793
typed-byte-known,integer-ordered-fixed,32768,route-3.index,78,1064,319,2552,1304,0,1248,8,16,32,0,32,10,96,0,544,7,319,8,0,78,9,328
typed-byte-known,integer-ordered-fixed,32768,route-4.index,6,688,31,248,152,0,96,8,16,32,0,32,1,16,0,544,8,31,3,0,6,9,40
typed-byte-known,integer-ordered-variable,32768,native-0.kv,8192,2155592,2154357,17234856,66616,16922272,245968,760,200,48,0,0,0,0,0,224,3,2154357,548,0,8192,136,24847
typed-byte-known,integer-ordered-variable,32768,native-1.kv,8192,2166624,2165384,17323072,66616,17010536,245920,760,208,48,0,0,0,0,0,224,0,2165384,548,0,8192,8,24719
typed-byte-known,integer-ordered-variable,32768,native-2.kv,16384,4306224,4304008,34432064,132152,33808384,491528,1512,400,80,0,0,0,0,0,224,0,4304008,1094,0,16384,8,49295
typed-byte-known,integer-ordered-variable,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
typed-byte-known,integer-ordered-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-byte-known,integer-ordered-variable,32768,route-1.index,1093,14824,3414,27312,9824,0,17488,48,32,32,0,704,137,9904,0,544,9,3414,75,0,1093,8,3422
typed-byte-known,integer-ordered-variable,32768,route-2.index,1166,5928,3768,30144,11488,0,18656,56,32,32,0,96,147,1248,0,544,5,3768,81,0,1166,25,3793
typed-byte-known,integer-ordered-variable,32768,route-3.index,78,1064,319,2552,1304,0,1248,8,16,32,0,32,10,96,0,544,7,319,8,0,78,9,328
typed-byte-known,integer-ordered-variable,32768,route-4.index,6,688,31,248,152,0,96,8,16,32,0,32,1,16,0,544,8,31,3,0,6,9,40
typed-byte-known,integer-random-fixed,32768,native-0.kv,8192,140416,139516,1116128,460768,524288,131072,480,144,48,0,0,0,0,0,224,4,73980,548,64,8192,223,74203
typed-byte-known,integer-random-fixed,32768,native-1.kv,8192,140416,139516,1116128,460768,524288,131072,480,144,48,0,0,0,0,0,224,4,73980,548,64,8192,240,74220
typed-byte-known,integer-random-fixed,32768,native-2.kv,16384,278520,276975,2215800,905080,1048576,262144,960,280,80,0,0,0,0,0,224,1,145903,1094,64,16384,451,146354
typed-byte-known,integer-random-fixed,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,64,0,0,0
typed-byte-known,integer-random-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
typed-byte-known,integer-random-fixed,32768,route-1.index,1093,21528,10094,80752,63264,0,17488,72,32,32,0,704,137,9904,0,544,9,10094,75,0,1093,32,10126
typed-byte-known,integer-random-fixed,32768,route-2.index,1166,13200,11008,88064,69408,0,18656,80,32,32,0,96,147,1248,0,544,13,11008,81,0,1166,26,11034
typed-byte-known,integer-random-fixed,32768,route-3.index,78,1528,781,6248,5000,0,1248,8,16,32,0,32,10,96,0,544,9,781,8,0,78,2,783
typed-byte-known,integer-random-fixed,32768,route-4.index,6,720,61,488,392,0,96,8,16,32,0,32,1,16,0,544,10,61,3,0,6,2,63
