mode,fixture,logical_records,file,records,file_bytes,data_bytes,data_bits,key_literal_bits,encoded_value_bits,framing_bits,ef_low_bytes,ef_high_bytes,ef_sample_bytes,ef_sparse_bytes,rank_bytes,flag_bytes,cut_bytes,sort_metadata_bytes,header_directory_bytes,alignment_bytes,universe,offset_count,common_value_bits,suffix_length_bytes,suffix_zero_bytes,suffix_nul_safe_bytes
raw-bit,integer-random-variable,32768,native-1.kv,8192,2197344,2195899,17567190,432192,16784992,350006,960,208,48,0,0,0,0,0,224,5,17567190,548,0,0,0,0
raw-bit,integer-random-variable,32768,native-2.kv,16384,4383200,4380567,35044535,838623,33505416,700496,1920,408,80,0,0,0,0,0,224,1,35044535,1094,0,0,0,0
raw-bit,integer-random-variable,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,integer-random-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,integer-random-variable,32768,route-1.index,1093,22056,10597,84773,61023,0,23750,96,32,32,0,704,137,9904,0,544,10,84773,75,0,0,0,0
raw-bit,integer-random-variable,32768,route-2.index,1166,13648,11435,91475,66159,0,25316,104,32,32,0,96,147,1248,0,544,10,91475,81,0,0,0,0
raw-bit,integer-random-variable,32768,route-3.index,78,1544,793,6338,4650,0,1688,8,16,32,0,32,10,96,0,544,13,6338,8,0,0,0,0
raw-bit,integer-random-variable,32768,route-4.index,6,728,65,514,378,0,136,8,16,32,0,32,1,16,0,544,14,514,3,0,0,0,0
raw-bit,string-structured-fixed,32768,native-0.kv,8192,210720,209608,1676857,444787,1048576,183494,688,152,48,0,0,0,0,0,224,0,628281,548,128,0,0,0
raw-bit,string-structured-fixed,32768,native-1.kv,8192,210720,209608,1676857,444787,1048576,183494,688,152,48,0,0,0,0,0,224,0,628281,548,128,0,0,0
raw-bit,string-structured-fixed,32768,native-2.kv,16384,415760,413793,3310341,846195,2097152,366994,1368,288,80,0,0,0,0,0,224,7,1213189,1094,128,0,0,0
raw-bit,string-structured-fixed,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-structured-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,string-structured-fixed,32768,route-1.index,1093,23056,11600,92798,67232,0,25566,96,32,32,0,704,137,9904,0,544,7,92798,75,0,0,0,0
raw-bit,string-structured-fixed,32768,route-2.index,1166,15088,12872,102963,74503,0,28460,104,32,32,0,96,147,1248,0,544,13,102963,81,0,0,0,0
raw-bit,string-structured-fixed,32768,route-3.index,78,1728,970,7755,5725,0,2030,16,16,32,0,32,10,96,0,544,12,7755,8,0,0,0,0
raw-bit,string-structured-fixed,32768,route-4.index,6,768,107,855,707,0,148,8,16,32,0,32,1,16,0,544,12,855,3,0,0,0,0
raw-bit,string-structured-variable,32768,native-0.kv,8192,2196480,2195038,17560301,444787,16760088,355426,960,208,48,0,0,0,0,0,224,2,17560301,548,0,0,0,0
raw-bit,string-structured-variable,32768,native-1.kv,8192,2207560,2206114,17648909,444787,16848400,355722,960,208,48,0,0,0,0,0,224,6,17648909,548,0,0,0,0
raw-bit,string-structured-variable,32768,native-2.kv,16384,4382792,4380158,35041263,846195,33484040,711028,1920,408,80,0,0,0,0,0,224,2,35041263,1094,0,0,0,0
raw-bit,string-structured-variable,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-structured-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,string-structured-variable,32768,route-1.index,1093,23056,11600,92798,67232,0,25566,96,32,32,0,704,137,9904,0,544,7,92798,75,0,0,0,0
raw-bit,string-structured-variable,32768,route-2.index,1166,15088,12872,102963,74503,0,28460,104,32,32,0,96,147,1248,0,544,13,102963,81,0,0,0,0
raw-bit,string-structured-variable,32768,route-3.index,78,1728,970,7755,5725,0,2030,16,16,32,0,32,10,96,0,544,12,7755,8,0,0,0,0
raw-bit,string-structured-variable,32768,route-4.index,6,768,107,855,707,0,148,8,16,32,0,32,1,16,0,544,12,855,3,0,0,0,0
raw-bit,string-binary-fixed,32768,native-0.kv,8192,278016,276838,2214704,956424,1048576,209704,760,144,48,0,0,0,0,0,224,2,1166128,548,128,0,0,0
raw-bit,string-binary-fixed,32768,native-1.kv,8192,278024,276846,2214764,956480,1048576,209708,760,144,48,0,0,0,0,0,224,2,1166188,548,128,0,0,0
raw-bit,string-binary-fixed,32768,native-2.kv,16384,552624,550526,4404205,1887199,2097152,419854,1512,280,80,0,0,0,0,0,224,2,2307053,1094,128,0,0,0
raw-bit,string-binary-fixed,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-binary-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,string-binary-fixed,32768,route-1.index,1093,31336,19869,158951,130975,0,27976,104,32,32,0,704,137,9904,0,544,10,158951,75,0,0,0,0
raw-bit,string-binary-fixed,32768,route-2.index,1166,23560,21327,170605,140783,0,29822,120,32,32,0,96,147,1248,0,544,14,170605,81,0,0,0,0
raw-bit,string-binary-fixed,32768,route-3.index,78,2208,1454,11630,9642,0,1988,16,16,32,0,32,10,96,0,544,8,11630,8,0,0,0,0
raw-bit,string-binary-fixed,32768,route-4.index,6,776,115,920,762,0,158,8,16,32,0,32,1,16,0,544,12,920,3,0,0,0,0
raw-bit,string-binary-variable,32768,native-0.kv,8192,2269008,2267560,18140478,956424,16802120,381934,1032,144,48,0,0,0,0,0,224,0,18140478,548,0,0,0,0
raw-bit,string-binary-variable,32768,native-1.kv,8192,2266848,2265394,18123152,956480,16784992,381680,1032,144,48,0,0,0,0,0,224,6,18123152,548,0,0,0,0
raw-bit,string-binary-variable,32768,native-2.kv,16384,4522200,4519558,36156461,1887199,33505416,763846,2056,280,80,0,0,0,0,0,224,2,36156461,1094,0,0,0,0
raw-bit,string-binary-variable,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-binary-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,string-binary-variable,32768,route-1.index,1093,31336,19869,158951,130975,0,27976,104,32,32,0,704,137,9904,0,544,10,158951,75,0,0,0,0
raw-bit,string-binary-variable,32768,route-2.index,1166,23560,21327,170605,140783,0,29822,120,32,32,0,96,147,1248,0,544,14,170605,81,0,0,0,0
raw-bit,string-binary-variable,32768,route-3.index,78,2208,1454,11630,9642,0,1988,16,16,32,0,32,10,96,0,544,8,11630,8,0,0,0,0
raw-bit,string-binary-variable,32768,route-4.index,6,776,115,920,762,0,158,8,16,32,0,32,1,16,0,544,12,920,3,0,0,0,0
raw-bit,string-prefix-fixed,32768,native-0.kv,8192,151056,150081,1200647,51571,1048576,100500,552,144,48,0,0,0,0,0,224,7,152071,548,128,0,0,0
raw-bit,string-prefix-fixed,32768,native-1.kv,8192,151056,150081,1200647,51571,1048576,100500,552,144,48,0,0,0,0,0,224,7,152071,548,128,0,0,0
raw-bit,string-prefix-fixed,32768,native-2.kv,16384,290896,289277,2314211,59763,2097152,157296,960,352,80,0,0,0,0,0,224,3,217059,1094,128,0,0,0
raw-bit,string-prefix-fixed,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,128,0,0,0
raw-bit,string-prefix-fixed,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,string-prefix-fixed,32768,route-1.index,1093,15440,3988,31898,14768,0,17130,80,40,32,0,704,137,9904,0,544,11,31898,75,0,0,0,0
raw-bit,string-prefix-fixed,32768,route-2.index,1166,6952,4753,38015,18535,0,19480,88,32,32,0,96,147,1248,0,544,12,38015,81,0,0,0,0
raw-bit,string-prefix-fixed,32768,route-3.index,78,1176,429,3427,1981,0,1446,8,16,32,0,32,10,96,0,544,9,3427,8,0,0,0,0
raw-bit,string-prefix-fixed,32768,route-4.index,6,728,68,539,419,0,120,8,16,32,0,32,1,16,0,544,11,539,3,0,0,0,0
raw-bit,string-prefix-variable,32768,native-0.kv,8192,2136944,2135512,17084091,51571,16760088,272432,960,200,48,0,0,0,0,0,224,0,17084091,548,0,0,0,0
raw-bit,string-prefix-variable,32768,native-1.kv,8192,2148024,2146588,17172699,51571,16848400,272728,960,200,48,0,0,0,0,0,224,4,17172699,548,0,0,0,0
raw-bit,string-prefix-variable,32768,native-2.kv,16384,4258272,4255642,34045133,59763,33484040,501330,1920,400,80,0,0,0,0,0,224,6,34045133,1094,0,0,0,0
raw-bit,string-prefix-variable,32768,native-3.kv,0,248,0,0,0,0,0,0,8,16,0,0,0,0,0,224,0,0,1,0,0,0,0
raw-bit,string-prefix-variable,32768,route-0.index,0,19328,0,0,0,0,0,0,16,32,0,1248,0,17488,0,544,0,0,2,0,0,0,0
raw-bit,string-prefix-variable,32768,route-1.index,1093,15440,3988,31898,14768,0,17130,80,40,32,0,704,137,9904,0,544,11,31898,75,0,0,0,0
raw-bit,string-prefix-variable,32768,route-2.index,1166,6952,4753,38015,18535,0,19480,88,32,32,0,96,147,1248,0,544,12,38015,81,0,0,0,0
raw-bit,string-prefix-variable,32768,route-3.index,78,1176,429,3427,1981,0,1446,8,16,32,0,32,10,96,0,544,9,3427,8,0,0,0,0
raw-bit,string-prefix-variable,32768,route-4.index,6,728,68,539,419,0,120,8,16,32,0,32,1,16,0,544,11,539,3,0,0,0,0
