records,key_bytes,distribution,query_kind,access,profile,process,wall_min_ns,wall_median_ns,wall_max_ns,wall_max_min_ratio,cpu_max_min_ratio,cpu_wall_min,cpu_wall_median,cpu_wall_max
524288,128,hash,miss,independent,typed-bit,2,8345.637,8587.657,8868.983,1.0627089340214533,1.0646243586756674,0.9967284702174322,0.997443656634167,0.9985249718034187
524288,128,hash,miss,independent,typed-byte,0,4345.637,4362.712,4500.966,1.0357436665786859,1.0357445261520621,1.0000174203568788,1.0001111459608798,1.0001119759624935
524288,128,hash,miss,independent,typed-byte,1,4407.903,4658.513,5649.76,1.28173419424157,1.2128533788834106,0.9463524114298659,0.9967268525385676,1.0000980057864248
524288,128,hash,miss,independent,typed-byte,2,4869.954,5230.86,5282.074,1.0846250293123918,1.0773829172907186,0.9904834729691405,0.996099876502143,0.9971414514387612
524288,128,hash,mixed,dependent,typed-bit,0,8533.671,8536.733,8654.709,1.0141835793763319,1.016211883317179,0.9954802381660525,0.9968440311326743,0.99782904312554
524288,128,hash,mixed,dependent,typed-bit,1,8533.93,8786.118,9298.884,1.0896367793033221,1.0921515856167123,0.9957475629633709,0.9963615330456521,0.9980456794600298
524288,128,hash,mixed,dependent,typed-bit,2,8277.313,8446.243,8555.003,1.0335483266127548,1.034854734181313,0.9971801235497558,0.998440561622246,0.998752936660714
524288,128,hash,mixed,dependent,typed-byte,0,4062.729,4070.841,4216.431,1.0378322058891942,1.0380205769420106,1.0000174759379719,1.0001125074646737,1.0001989834530676
524288,128,hash,mixed,dependent,typed-byte,1,4265.483,4451.426,4602.788,1.0790777972857937,1.0659745486752716,0.9878734367083603,0.9986438053783214,1.0000166452427544
524288,128,hash,mixed,dependent,typed-byte,2,4475.973,4913.137,6362.661,1.4215146069915972,1.3147939069303298,0.9235539972976716,0.9970981879805103,0.9985180875755953
524288,128,hash,mixed,independent,typed-bit,0,8414.276,8531.052,9103.826,1.081950009721573,1.0828376985496384,0.9963254117169439,0.9971428496107023,0.9974452154318131
524288,128,hash,mixed,independent,typed-bit,1,8888.657,8899.063,9195.801,1.0345546014431652,1.0358368812117953,0.9967507815148627,0.9973826192190789,0.9986188261359724
524288,128,hash,mixed,independent,typed-bit,2,8427.974,8440.104,8823.166,1.0468905101036143,1.0496613129115886,0.9954646276792026,0.9980993217173972,0.9986194482911585
524288,128,hash,mixed,independent,typed-byte,0,4129.038,4197.032,4261.398,1.032055892922274,1.0322326118703549,1.0000174374757511,1.0000228733066605,1.0001886704785612
524288,128,hash,mixed,independent,typed-byte,1,4142.314,4794.678,4915.298,1.1866068096237996,1.1680270213904052,0.9844556728808712,0.992603882888486,1.0001153944389538
524288,128,hash,mixed,independent,typed-byte,2,4779.373,4789.342,4798.594,1.0040216572341185,1.006612334223974,0.9954494030911587,0.9980179610944372,0.9980905518962732
8192,128,hash,hit,dependent,typed-bit,0,6597.229,6693.181,6858.729,1.0396378540141626,1.0393606246236018,0.9964375323766255,0.9966229809114681,0.9967033128605963
8192,128,hash,hit,dependent,typed-bit,1,6652.802,6690.084,6885.885,1.035035312940322,1.0358574254643218,0.9962001971873596,0.9969677438168159,0.9977596198600469
8192,128,hash,hit,dependent,typed-bit,2,6447.362,6539.602,6739.477,1.0453076777758097,1.0236123263367432,0.9769537013035285,0.9952579682983766,0.9976601282819236
8192,128,hash,hit,dependent,typed-byte,0,3126.76,3189.005,3408.34,1.0900548810909696,1.0899067141821743,0.9977384795571033,0.9980048938779581,0.9981405672325345
8192,128,hash,hit,dependent,typed-byte,1,3217.56,3255.58,3322.734,1.032687502330959,1.033149560080775,0.9941709311397662,0.9980808438692674,0.9985274174821096
8192,128,hash,hit,dependent,typed-byte,2,3166.59,3185.252,3199.137,1.010278248841814,1.010359567385683,0.9962106608833461,0.9963266479083177,0.9964068434705984
8192,128,hash,hit,independent,typed-bit,0,6423.482,6433.67,6538.401,1.017890452561399,1.0155532822500666,0.9946457857203925,0.9969348400135627,0.9975864475485997
8192,128,hash,hit,independent,typed-bit,1,6394.211,6412.008,6494.466,1.0156790259189132,1.01304299667439,0.9956385944587283,0.9966993179047812,0.9982293358789692
8192,128,hash,hit,independent,typed-bit,2,6316.478,6429.586,6660.172,1.0544122848207498,1.0522535554789278,0.9950368499620349,0.9956262390821139,0.997668795806777
8192,128,hash,hit,independent,typed-byte,0,3014.704,3065.999,3066.656,1.0172328692966208,1.0174125048945581,0.9950705263322656,0.9987703602078346,0.9991607955514663
8192,128,hash,hit,independent,typed-byte,1,3034.088,3082.631,3092.606,1.0192868499529348,1.0204502839077076,0.9966322664339332,0.9972134193161621,0.9977698420037986
8192,128,hash,hit,independent,typed-byte,2,3011.358,3099.579,3145.523,1.0445529890501228,1.0436729277548074,0.9951180466766616,0.9973886695471628,0.9982297023469145
8192,128,hash,miss,dependent,typed-bit,0,6650.447,6659.993,6778.656,1.0192782530256987,1.0187732401162057,0.9964268728196268,0.9969208084809938,0.9976417392630893
8192,128,hash,miss,dependent,typed-bit,1,6626.826,6669.464,6761.678,1.020349410109757,1.0185245888242276,0.9953393225764374,0.9971226043961317,0.9975657714023196
8192,128,hash,miss,dependent,typed-bit,2,6490.128,6590.017,6905.38,1.063982097117345,1.0494792640673507,0.9833506628165285,0.9967567610220126,0.9969396597416876
8192,128,hash,miss,dependent,typed-byte,0,3183.843,3186.874,3211.161,1.0085801969506663,1.011700194240458,0.9950986904819114,0.9967714443683686,0.9981769833402934
8192,128,hash,miss,dependent,typed-byte,1,3161.27,3178.625,3201.859,1.0128394600904067,1.013429674815811,0.9980123481064925,0.9983316831526571,0.9989134437212882
8192,128,hash,miss,dependent,typed-byte,2,3174.667,3201.625,3208.811,1.0107551437678346,1.0138080374264742,0.9937928395736539,0.9954165271507217,0.9984230919178475
8192,128,hash,miss,independent,typed-bit,0,6629.969,6664.53,6868.159,1.0359262614953402,1.0316689529270309,0.9932950008874286,0.997393954632367,0.9979516935177725
8192,128,hash,miss,independent,typed-bit,1,6635.523,6686.05,6700.531,1.0097969670212883,1.0096877403095414,0.9920808250013087,0.997804054633879,0.9979119957839042
8192,128,hash,miss,independent,typed-bit,2,6505.371,6555.461,7151.291,1.0992902633839023,1.065714113685161,0.9677495993380775,0.9978724608383758,0.9982393010329466
8192,128,hash,miss,independent,typed-byte,0,3134.877,3224.177,3283.824,1.0475128689259579,1.0457950452434668,0.9977075507091732,0.9981920967738434,0.9993463858390617
8192,128,hash,miss,independent,typed-byte,1,3215.571,3227.071,3243.139,1.0085732829410392,1.0089661580323173,0.9970754805289636,0.9974638768181074,0.9978296108142647
8192,128,hash,miss,independent,typed-byte,2,3114.456,3170.192,3172.984,1.0187923669494767,1.0171002587120452,0.9972893024358144,0.9975370576924047,0.9989484519929002
8192,128,hash,mixed,dependent,typed-bit,0,6586.573,6590.006,6620.743,1.005187826810695,1.0079155918392506,0.9945594890201921,0.9968393275228256,0.9977781949850644
8192,128,hash,mixed,dependent,typed-bit,1,6476.664,6620.544,6655.767,1.0276535883288063,1.0273651422074763,0.9941743457939409,0.9965389413421474,0.9968187326067866
8192,128,hash,mixed,dependent,typed-bit,2,6380.254,6532.705,6581.701,1.0315735078885575,1.030306337177844,0.9954490521154714,0.9969682609404469,0.9981944292499955
8192,128,hash,mixed,dependent,typed-byte,0,3202.011,3220.317,3233.144,1.0097229522322064,1.0100985356700378,0.996950041708164,0.9973208740470577,0.9973875242716789
8192,128,hash,mixed,dependent,typed-byte,1,3191.269,3213.862,3279.154,1.0275392014900657,1.0270233044665587,0.9971022402330902,0.9982504633817136,0.9987519071566829
8192,128,hash,mixed,dependent,typed-byte,2,3058.451,3113.139,3151.311,1.0303617746368996,1.027772149487251,0.9963621489595917,0.9988236953120306,0.9988726319303465
8192,128,hash,mixed,independent,typed-bit,0,6432.77,6492.818,6630.747,1.0307763218644534,1.0254423199080205,0.9930710672568264,0.998135632324824,0.9982366849739691
8192,128,hash,mixed,independent,typed-bit,1,6524.882,6526.505,6557.373,1.0049795536532309,1.0049152270039787,0.9976513460497062,0.9977152077232968,0.998390562789732
8192,128,hash,mixed,independent,typed-bit,2,6346.898,6513.972,6726.929,1.0598766515548226,1.0396559419598157,0.9792410474378427,0.9965104240546322,0.9982867221121248
8192,128,hash,mixed,independent,typed-byte,0,3060.491,3067.322,3127.818,1.0219987577156737,1.022132254683139,0.9981019385451549,0.9982323140285017,0.9983699135597762
8192,128,hash,mixed,independent,typed-byte,1,3098.796,3128.983,3177.236,1.025313057071198,1.0229379306650455,0.9976979991413921,0.9982751584140916,1.0000145217691
8192,128,hash,mixed,independent,typed-byte,2,3056.559,3086.665,3141.581,1.0278162469626793,1.0265983179395743,0.9970050111711268,0.9974211649142359,0.9981878314797783
8192,128,structured,hit,dependent,typed-bit,0,6180.486,6195.231,6312.953,1.0214331041280573,1.0232662066653195,0.9960258788710143,0.9978133846394864,0.9979163004575616
8192,128,structured,hit,dependent,typed-bit,1,5940.186,5975.067,6269.923,1.055509541283724,1.0565807036980632,0.9970963872175047,0.9977740835374733,0.9981082702291559
8192,128,structured,hit,dependent,typed-bit,2,5997.721,6048.208,6259.349,1.043621235465938,1.0170290200326662,0.9719210416290895,0.9937407906606387,0.9973338206295358
8192,128,structured,hit,dependent,typed-byte,0,2827.774,3023.865,3037.028,1.073999548761676,1.0697901910391563,0.9910534245979952,0.9970464400620418,0.997461857589542
8192,128,structured,hit,dependent,typed-byte,1,2775.681,2969.264,3013.194,1.0855692711086036,1.0857813360290998,0.997010707030429,0.9978722338770197,0.998067167265035
8192,128,structured,hit,dependent,typed-byte,2,2778.361,2783.62,2836.858,1.0210544993973067,1.021056818968701,0.9963091226532358,0.9979754250797502,0.9979776922214647
8192,128,structured,hit,independent,typed-bit,0,5959.559,5988.434,6094.711,1.0226781881008309,1.018803692352841,0.9934047734174762,0.9971826774430793,0.9976718454273689
8192,128,structured,hit,independent,typed-bit,1,5899.089,5932.75,6000.997,1.0172752097823918,1.014479099022461,0.9960079966712198,0.9983486578736674,0.9987531973157212
8192,128,structured,hit,independent,typed-bit,2,5873.454,5889.704,5892.97,1.0033227467176895,1.0033634338954367,0.9938642144792863,0.9977599892965759,0.9979918119729889
8192,128,structured,hit,independent,typed-byte,0,2709.351,2721.893,2743.078,1.0124483686314545,1.009532316335849,0.9946337654270131,0.9975067829897271,0.9979110126665522
8192,128,structured,hit,independent,typed-byte,1,2693.242,2769.496,2792.302,1.0367809502450949,1.0358585837930325,0.9963964562505235,0.9977670753378395,0.9986555237145418
8192,128,structured,hit,independent,typed-byte,2,2680.044,2690.226,2696.487,1.006135347031616,1.004734007818869,0.9968370687072388,0.9968481212777958,0.998238461756598
8192,128,structured,miss,dependent,typed-bit,0,6128.657,6222.341,6225.993,1.0158821092451413,1.0160107260496647,0.9942356183182345,0.9975617822958602,0.9982736400978345
8192,128,structured,miss,dependent,typed-bit,1,6114.309,6134.171,6213.384,1.0162037934294783,1.015826662564606,0.99692132338835,0.997291435548972,0.9980430933536089
8192,128,structured,miss,dependent,typed-bit,2,6105.982,6109.619,6846.883,1.1213401873769036,1.0743659349422987,0.9546714906622474,0.9964123706882857,0.9982725600401596
8192,128,structured,miss,dependent,typed-byte,0,2808.289,2833.145,2873.367,1.0231735408998148,1.0221480633370286,0.9974526542058384,0.9976459672572281,0.9986468629119011
8192,128,structured,miss,dependent,typed-byte,1,2756.826,2793.625,2816.62,1.0216894356045685,1.0176988165120275,0.9961031307027571,0.9987618237952481,1.000009068399674
8192,128,structured,miss,dependent,typed-byte,2,2761.18,2766.302,2766.927,1.0020813565214872,1.0015454314429137,0.998229043683589,0.9984780950129872,0.9990123787656002
8192,128,structured,miss,independent,typed-bit,0,6105.255,6214.798,6215.103,1.0179923688691135,1.0178714099284187,0.9949390149124719,0.9980711502287251,0.9981897562018295
8192,128,structured,miss,independent,typed-bit,1,6199.855,6218.353,6316.615,1.0188326985066587,1.017807298093672,0.9961824489857306,0.9962121802991886,0.9971860632224463
8192,128,structured,miss,independent,typed-bit,2,6112.834,6398.402,6425.751,1.0511901680955185,1.0213240201138245,0.9688662072339871,0.971009011312512,0.9971983534969213
8192,128,structured,miss,independent,typed-byte,0,2767.227,2825.083,2861.827,1.0341858474205405,1.0289236678771394,0.9940247960481188,0.9975030822103279,0.9991084938098683
8192,128,structured,miss,independent,typed-byte,1,2765.269,2786.631,2798.406,1.011983282639049,1.008817401100166,0.9958705062810758,0.9986237862135317,0.9989957577364085
8192,128,structured,miss,independent,typed-byte,2,2764.943,2789.012,2828.038,1.022819638596528,1.021161996532911,0.9964731732741922,0.9966206671036194,0.9980907382177499
8192,128,structured,mixed,dependent,typed-bit,0,6074.198,6204.763,6214.976,1.0231763929987134,1.0210634748900707,0.9940928170921336,0.9973218960982071,0.9977434057961232
8192,128,structured,mixed,dependent,typed-bit,1,6121.994,6130.534,6140.04,1.002947732389153,1.0038495608216353,0.9953023668085031,0.9975869864039975,0.9976154827985784
8192,128,structured,mixed,dependent,typed-bit,2,6041.952,6084.356,6293.62,1.041653425912685,1.0240432393745098,0.9748370572103178,0.9846902449495066,0.9955837120188972
8192,128,structured,mixed,dependent,typed-byte,0,2888.504,2893.789,2896.998,1.0029406225506352,1.00130038064237,0.9953755577325217,0.9960066196948015,0.9991265374740698
8192,128,structured,mixed,dependent,typed-byte,1,2778.748,2816.661,2817.963,1.0141124707962004,1.0085016954768675,0.9924931590656088,0.9941238935036911,0.9991928019381391
8192,128,structured,mixed,dependent,typed-byte,2,2746.465,2761.963,2783.986,1.0136615613160918,1.011005874271914,0.9960520634802043,0.9985064970095544,0.9986684701971442
8192,128,structured,mixed,independent,typed-bit,0,5980.835,6076.965,6089.711,1.0182041470797973,1.0197279268710584,0.9968261956733466,0.9972948667632608,0.9983179825774983
8192,128,structured,mixed,independent,typed-bit,1,6050.837,6107.198,6148.265,1.0161015740466979,1.0125625226951076,0.9955236151987593,0.99806457887889,0.9990031131230274
8192,128,structured,mixed,independent,typed-bit,2,5995.946,6141.027,6872.223,1.1461449119121487,1.063145841675272,0.9249356430954001,0.9959904100731035,0.9971447374609445
8192,128,structured,mixed,independent,typed-byte,0,2729.925,2748.311,2784.851,1.0201199666657508,1.0197695256092039,0.9975944853063952,0.9979373059699441,0.9986267929648427
8192,128,structured,mixed,independent,typed-byte,1,2753.825,2772.247,2792.882,1.0141828184434378,1.0118652866362778,0.9936170911177828,0.993839338718929,0.996115584686754
8192,128,structured,mixed,independent,typed-byte,2,2718.084,2727.839,2743.754,1.0094441525721796,1.0076540947858739,0.9961887982669001,0.9979584884058035,0.9981934417683742
8192,16,hash,hit,dependent,typed-bit,0,5763.804,5839.534,5888.209,1.021583835952784,1.0175116261419868,0.9927319155960665,0.9967049538811521,0.9980358021718857
8192,16,hash,hit,dependent,typed-bit,1,5749.99,5840.088,5882.874,1.0231103010613931,1.0226590673636506,0.9943860434979747,0.997883347493079,0.9983236492585205
8192,16,hash,hit,dependent,typed-bit,2,5728.917,5795.909,5803.212,1.0129684196856055,1.0119373617753618,0.9960789584515561,0.9970078639208768,0.9980237102405218
8192,16,hash,hit,dependent,typed-byte,0,2728.948,2745.229,2855.881,1.0465135282900224,1.044506894135429,0.997433366446291,0.9993495662064649,0.9993643517535332
8192,16,hash,hit,dependent,typed-byte,1,2709.34,2709.757,2741.425,1.0118423675138595,1.0136836898946087,0.9969852436386721,0.9984142489529504,0.9987995294418048
8192,16,hash,hit,dependent,typed-byte,2,2732.854,2753.682,2759.455,1.0097337801433959,1.0072045618510335,0.995406701685659,0.9982655949379776,0.9986786707229878
8192,16,hash,hit,independent,typed-bit,0,5698.603,5773.549,5939.168,1.042214732277367,1.0364803003171879,0.9905762894735424,0.9960567528567966,0.9967202148972842
8192,16,hash,hit,independent,typed-bit,1,5787.827,5817.281,5914.022,1.0218035196974615,1.020439233449948,0.9963285560993855,0.9976606073401987,0.9980074883781614
8192,16,hash,hit,independent,typed-bit,2,5701.391,5728.495,5742.193,1.0071564991771307,1.0073623056773597,0.9972273432921895,0.9974311208278788,0.9975442066371708
8192,16,hash,hit,independent,typed-byte,0,2712.133,2744.258,2750.041,1.013977190646624,1.0108005732061198,0.9922951850737067,0.9959622420174825,0.9990922274092016
8192,16,hash,hit,independent,typed-byte,1,2686.539,2705.17,2729.273,1.0159067111998001,1.0141991353611635,0.9967350279726506,0.9984132000317135,0.9984411330896025
8192,16,hash,hit,independent,typed-byte,2,2720.393,2725.601,2736.715,1.0059998684013671,1.006830937976678,0.995757598258781,0.9965802065615162,0.9971188005874667
8192,16,hash,miss,dependent,typed-bit,0,5986.643,6010.895,6013.916,1.0045556416175143,1.0045321042752393,0.9974670414418825,0.9974904132416114,0.9979530502529157
8192,16,hash,miss,dependent,typed-bit,1,6012.873,6025.523,6136.002,1.02047756538347,1.019121441258158,0.9966403205214078,0.9979665294776724,0.9979809221539773
8192,16,hash,miss,dependent,typed-bit,2,5981.913,5988.881,5990.168,1.0013799933232062,1.000284468394038,0.9973134309421706,0.9975558038304652,0.9984337786256672
8192,16,hash,miss,dependent,typed-byte,0,2837.677,2843.063,2851.39,1.0048324738862104,1.004426856853889,0.9953254641209147,0.996812081125346,0.9974493221039603
8192,16,hash,miss,dependent,typed-byte,1,2841.014,2858.21,2888.972,1.0168805926334752,1.0162873009630662,0.9944318297116027,0.9973765754739056,0.9979588273764226
8192,16,hash,miss,dependent,typed-byte,2,2826.726,2829.478,2835.536,1.0031166798621445,1.001526323229768,0.9969109896682673,0.9976737758696127,0.9984940174604825
8192,16,hash,miss,independent,typed-bit,0,5994.649,6043.269,6044.698,1.0083489458682235,1.0084647884262672,0.9965047054459957,0.997744822090501,0.9980954016774696
8192,16,hash,miss,independent,typed-bit,1,6093.394,6103.165,6179.316,1.014100844291375,1.0130268553456119,0.9965528547172536,0.9966247021012867,0.9976093782873715
8192,16,hash,miss,independent,typed-bit,2,5970.622,5989.67,6010.539,1.0066855681032896,1.0077467006768726,0.9970678096854899,0.9972036856788438,0.9981188043202116
8192,16,hash,miss,independent,typed-byte,0,2847.911,2865.016,2889.257,1.0145180098675837,1.0131040813742456,0.9969403898649375,0.9983317596652422,0.9987057663901353
8192,16,hash,miss,independent,typed-byte,1,2832.799,2834.88,2839.34,1.0023090236899972,1.0016729362026575,0.9984514335703802,0.9985024688836138,0.9991365430445295
8192,16,hash,miss,independent,typed-byte,2,2818.125,2844.828,2862.915,1.0158935462408516,1.0151343340156975,0.9969731034705789,0.9971804961027484,0.9979262807717897
8192,16,hash,mixed,dependent,typed-bit,0,5822.622,5848.862,5946.574,1.0212880039267531,1.0219982358142117,0.9968388722455752,0.9970612895702314,0.9977546735313476
8192,16,hash,mixed,dependent,typed-bit,1,5956.538,5971.568,6025.035,1.011499464957665,1.0079872083520591,0.9943050953230977,0.9973382200453883,0.9977696776214641
8192,16,hash,mixed,dependent,typed-bit,2,5786.209,5851.771,5871.801,1.0147924141696232,1.0143426196810699,0.9970420920435883,0.9971431252523714,0.9975852928921165
8192,16,hash,mixed,dependent,typed-byte,0,2840.017,2840.363,2854.07,1.0049482098170541,1.002198826939074,0.9941171730195826,0.9968443850864273,0.9974013884845001
8192,16,hash,mixed,dependent,typed-byte,1,2742.111,2777.008,2819.193,1.0281104594234152,1.028201380489712,0.9980303496102091,0.9981186105385477,0.9985347539510149
8192,16,hash,mixed,dependent,typed-byte,2,2762.029,2794.383,2799.779,1.013667488646933,1.0135929499642204,0.9961229366196402,0.9971533467462969,0.9972266764758806
8192,16,hash,mixed,independent,typed-bit,0,5789.892,5828.344,5884.323,1.0163096306459602,1.0172258615009349,0.995500437173921,0.9971035729163861,0.9980024889864135
8192,16,hash,mixed,independent,typed-bit,1,5918.859,5946.65,5965.81,1.0079324410329762,1.0103908770541186,0.996388155217078,0.9983868228330237,0.9988184337080799
8192,16,hash,mixed,independent,typed-bit,2,5836.767,5857.661,5860.336,1.0040380231042287,1.0040956533227638,0.9985202424561406,0.9985775559626615,0.9988104466953619
8192,16,hash,mixed,independent,typed-byte,0,2748.22,2781.265,2871.485,1.0448526682725547,1.0393724627764576,0.9934570440033641,0.9963973228009557,0.9986951554096835
8192,16,hash,mixed,independent,typed-byte,1,2756.022,2790.415,2795.324,1.0142604086614693,1.0124534350767513,0.9946029533241472,0.9960097648787761,0.9977873906666928
8192,16,hash,mixed,independent,typed-byte,2,2765.137,2771.988,2785.578,1.0073924004488746,1.0064935182755852,0.9956874300414492,0.9965766614818722,0.9983596610086335
8192,16,structured,hit,dependent,typed-bit,0,5738.475,5748.026,5977.849,1.0417138699741655,1.0379400142424284,0.9947946159228847,0.997663197765633,0.9984115989004047
8192,16,structured,hit,dependent,typed-bit,1,5787.938,5848.862,5867.513,1.0137484195580533,1.0143527189702464,0.9965253601541689,0.9971193928330453,0.9971336304395624
8192,16,structured,hit,dependent,typed-bit,2,5682.973,5685.974,5732.554,1.0087244827663266,1.0054756803178124,0.9940199429434071,0.9972317306452099,0.9972940432017451
8192,16,structured,hit,dependent,typed-byte,0,2721.776,2772.263,2804.626,1.0304396835007732,1.0295431429133721,0.9929436709287683,0.9979145169445052,0.9987835148814599
8192,16,structured,hit,dependent,typed-byte,1,2686.722,2696.838,2714.045,1.0101696416674297,1.0075550749445976,0.9952307349362299,0.9978133204700746,0.9990155137238499
8192,16,structured,hit,dependent,typed-byte,2,2651.449,2708.542,2742.05,1.034170372501979,1.0338878235314142,0.9956489506162357,0.996869130759833,0.9971415629717938
8192,16,structured,hit,independent,typed-bit,0,5690.435,5725.774,5824.356,1.0235344046632637,1.020359432212261,0.9949359208125328,0.9976335077144155,0.9980317849162672
8192,16,structured,hit,independent,typed-bit,1,5751.302,5815.776,5833.623,1.0143134545881958,1.012782149521468,0.9955343878443738,0.9972814492811758,0.9987893176188627
8192,16,structured,hit,independent,typed-bit,2,5643.183,5736.638,5920.731,1.0491828813632307,1.0399082289281052,0.988631978044603,0.993960399802114,0.9974493118511308
8192,16,structured,hit,independent,typed-byte,0,2654.271,2667.684,2712.509,1.0219412411166757,1.020642941375902,0.9977459982621256,0.9989552735631355,0.9990151721508467
8192,16,structured,hit,independent,typed-byte,1,2690.419,2716.253,2724.462,1.0126534194116232,1.0137552848653835,0.996333552139657,0.9968525348653872,0.9979372074192997
8192,16,structured,hit,independent,typed-byte,2,2646.851,2647.273,2662.053,1.0057434287007465,1.0070641872680206,0.9970679261262438,0.9979515280610809,0.9985364679065369
8192,16,structured,miss,dependent,typed-bit,0,6004.278,6017.476,6031.52,1.0045370983821869,1.0014882489060846,0.9953069872934185,0.9961473880410989,0.9984479399521474
8192,16,structured,miss,dependent,typed-bit,1,5972.387,5992.91,6125.977,1.025716685807534,1.0275865917881022,0.9960560157940201,0.9972772826556715,0.9978718496657757
8192,16,structured,miss,dependent,typed-bit,2,5997.309,6015.986,6772.537,1.1292626409611377,1.0830581519283162,0.9533613474536943,0.9923232866565846,0.994032823721439
8192,16,structured,miss,dependent,typed-byte,0,2755.376,2767.329,2814.0,1.0212762250959577,1.0202922836519492,0.9970376687988629,0.9978990571775166,0.9979991841403858
8192,16,structured,miss,dependent,typed-byte,1,2771.759,2782.384,2799.133,1.009876039006277,1.0087035589435456,0.997134469851915,0.9982935024293238,0.9982964249363135
8192,16,structured,miss,dependent,typed-byte,2,2738.22,2753.428,2753.621,1.0056244567638832,1.0082443762833693,0.9956183213912689,0.9960804337270815,0.9982821413888433
8192,16,structured,miss,independent,typed-bit,0,5995.061,6020.742,6025.579,1.0050905236827448,1.0057290076438101,0.9961938927362832,0.9964842726370925,0.9979183628861691
8192,16,structured,miss,independent,typed-bit,1,5939.911,6024.078,6080.271,1.0236299836815737,1.019085700222009,0.9942665384486975,0.9946488076681609,0.9987001488742844
8192,16,structured,miss,independent,typed-bit,2,5922.175,5957.143,6156.123,1.0395037296263618,1.0256079477878892,0.9843308848767318,0.9957523262409514,0.9976674110440843
8192,16,structured,miss,independent,typed-byte,0,2710.765,2730.398,2741.674,1.0114023163203008,1.0093344965794293,0.9979702181951611,0.9979768517263782,1.0000147559821675
8192,16,structured,miss,independent,typed-byte,1,2764.308,2774.073,2776.372,1.0043642025418296,1.0043170359973885,0.9989796035977889,0.9990265194761221,0.9992649796887105
8192,16,structured,miss,independent,typed-byte,2,2724.04,2751.607,2771.144,1.017291963407292,1.0155734046807778,0.9960850103783854,0.9975454343589037,0.9977705907402241
8192,16,structured,mixed,dependent,typed-bit,0,5809.942,5859.98,5920.517,1.0190320316450663,1.015197822576543,0.9944494712201654,0.9978075010494917,0.9982053177122939
8192,16,structured,mixed,dependent,typed-bit,1,5839.198,5853.444,5902.974,1.0109220478565721,1.0108138942426748,0.9978270275288355,0.9978381957698749,0.9979337915926124
8192,16,structured,mixed,dependent,typed-bit,2,5859.741,5866.262,6024.068,1.0280433896310435,1.0123470060554693,0.9802503889398327,0.9954491162664014,0.9960896734581579
8192,16,structured,mixed,dependent,typed-byte,0,2669.011,2672.475,2719.406,1.0188815257786499,1.0197253032194054,0.9984604784318986,0.9992873443685863,0.9993586469471183
8192,16,structured,mixed,dependent,typed-byte,1,2689.423,2695.414,2731.974,1.0158216093191739,1.0146359800525606,0.9988495498126996,1.0000152110213867,1.000016732213564
8192,16,structured,mixed,dependent,typed-byte,2,2668.559,2707.993,2728.47,1.022450693426677,1.0218687335443957,0.9962189710239281,0.9977181350720369,0.9982863410552285
8192,16,structured,mixed,independent,typed-bit,0,5894.562,5927.292,5972.438,1.0132114990053545,1.013951033387193,0.9923104851254164,0.9970179294067991,0.9977456442410956
8192,16,structured,mixed,independent,typed-bit,1,5812.078,5867.986,6001.002,1.0325054137263816,1.0277740907998658,0.9935542431080675,0.9981280361344084,0.9982378962730994
8192,16,structured,mixed,independent,typed-bit,2,5759.211,5962.86,6474.574,1.1242119797312513,1.0814033247993302,0.9601116614004258,0.9895150984594642,0.9981188395424304
8192,16,structured,mixed,independent,typed-byte,0,2748.957,2757.787,2771.693,1.0082707732423608,1.008562834280648,0.9964957409691177,0.9978391804600799,0.9981282198280979
8192,16,structured,mixed,independent,typed-byte,1,2716.878,2738.342,2749.746,1.0120977092088788,1.0082025468681435,0.9951537341994496,0.9964653794157194,0.9989984828174103
8192,16,structured,mixed,independent,typed-byte,2,2690.282,2707.718,2733.709,1.0161421739431031,1.0154118222663764,0.9945297762124645,0.9952451081336453,0.9978454181713162
