key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,4,shared,8192,independent,7.53848,7.34457,7.56645,3.2088,3.11661,3.27301,3.18782,3.04475,3.31371,2.3493143854400396,True,False,2.3647759283773864,True,False,116824
32,5,random,1,dependent,16.7923,16.751,16.908,28.8099,27.7271,29.452,29.1494,27.3457,29.2613,0.5828656121680396,False,True,0.5760770376062629,False,True,129799
32,5,random,1,independent,3.96474,3.95457,4.04039,11.0912,10.8852,11.8904,11.804,10.7059,11.8637,0.3574671811886901,False,True,0.33588105726872247,False,True,130168
32,5,random,8192,dependent,32.4497,31.9538,35.4424,41.4053,40.9336,41.8752,41.0779,40.247,41.2133,0.7837088488671741,False,True,0.7899551827138194,False,True,148254
32,5,random,8192,independent,7.50351,6.67381,7.56645,13.9999,13.8493,14.0883,15.0903,15.0566,16.8196,0.5359688283487739,False,True,0.4972406115186577,False,True,146368
32,5,shared,1,dependent,16.6327,16.4871,17.4446,28.3051,27.0303,28.532,27.0392,26.4333,31.1298,0.5876220186468163,False,True,0.6151328441669872,False,True,129799
32,5,shared,1,independent,4.00861,3.94058,4.08363,10.6722,10.0988,12.0818,10.7282,9.76753,11.7455,0.37561233859935156,False,True,0.37365168434592944,False,True,130168
32,5,shared,8192,dependent,31.7128,31.2462,31.9074,42.6636,40.4555,44.7998,41.8294,39.4554,43.3331,0.7433221762814202,False,True,0.7581461842627435,False,True,148254
32,5,shared,8192,independent,7.60078,7.54674,7.66945,15.3033,15.1914,15.6218,15.3936,14.0673,15.6428,0.4966758803656728,False,True,0.49376234279180964,False,True,146368
32,6,random,1,dependent,17.0542,16.8908,17.697,28.4824,27.701,30.7611,28.8766,27.4353,30.3726,0.5987627447125243,False,True,0.5905889197481698,False,True,187144
32,6,random,1,independent,3.9393,3.93423,3.94502,10.0486,9.09615,11.4695,10.32,9.22585,11.371,0.3920247596680134,False,True,0.38171511627906973,False,True,190040
32,6,random,8192,dependent,32.3912,32.3703,32.6157,41.3125,41.0124,42.5905,41.3704,40.1414,42.6839,0.7840532526475037,False,True,0.7829559298435597,False,True,176605
32,6,random,8192,independent,7.67072,7.43103,7.68661,9.48589,9.42548,9.87943,9.69823,9.61494,10.6894,0.808645261541089,False,True,0.7909402024905575,False,True,179576
32,6,shared,1,dependent,16.9481,16.7077,17.938,28.478,27.6368,31.1947,27.2923,26.3449,29.7597,0.5951295737060186,False,True,0.6209846733327715,False,True,187144
32,6,shared,1,independent,4.03723,3.9444,4.33986,9.90105,9.43501,11.3157,10.3709,9.38861,10.3919,0.40775776306553346,False,True,0.38928444011609403,False,True,190040
32,6,shared,8192,dependent,32.6112,32.2151,32.6436,42.1384,40.4091,42.256,42.0138,41.666,42.8403,0.7739069352419645,False,True,0.7762021050226353,False,True,176605
32,6,shared,8192,independent,7.52512,6.96692,7.68852,9.40958,9.33012,9.62448,9.6124,9.35999,9.78024,0.7997296372420448,False,True,0.782855478340477,False,True,179576
32,7,random,1,dependent,13.8474,13.3731,14.4838,26.7817,25.8026,31.0529,26.2725,26.2426,31.1635,0.5170470881236068,False,True,0.5270682272337996,False,True,221112
32,7,random,1,independent,2.78854,2.73387,3.10326,3.91769,3.90306,4.12178,4.03659,3.99971,4.37164,0.711781687678198,False,True,0.6908157628096981,False,True,224024
32,7,random,8192,dependent,28.457,28.2523,28.5632,42.7717,42.635,45.0726,40.8955,40.4396,42.448,0.6653230991520094,False,True,0.6958467313029552,False,True,212536
32,7,random,8192,independent,5.46138,4.40724,5.60252,6.0997,5.70934,6.4214,6.32732,5.66229,6.43857,0.8953522304375625,False,True,0.8631426891638165,False,True,213432
32,7,shared,1,dependent,13.6833,13.4366,13.7946,26.612,26.5153,31.9557,26.5611,25.6195,30.4788,0.5141778145197655,False,True,0.5151631521284886,False,True,221112
32,7,shared,1,independent,2.98373,2.74339,3.03015,3.99907,3.91324,4.11861,4.08173,4.05121,4.50261,0.7461059696379408,False,True,0.7309964157354847,False,True,224024
32,7,shared,8192,dependent,29.513,28.6789,29.7661,42.6051,42.4105,43.0851,41.652,40.8986,41.9413,0.6927104971001125,False,True,0.7085614136175934,False,True,212536
32,7,shared,8192,independent,5.28908,4.47528,5.29163,6.05011,5.59807,6.17728,6.03485,5.61078,6.10287,0.874212204406201,False,True,0.8764227776995287,False,True,213432
32,8,random,1,dependent,21.8124,21.4055,22.8138,32.5063,31.5495,38.456,33.3945,33.116,37.8348,0.6710206944499989,False,True,0.6531734267618919,False,True,222493
32,8,random,1,independent,5.60887,5.44803,5.71568,15.0216,14.1977,15.1342,15.0935,14.6491,15.4559,0.3733869894019279,False,True,0.37160830821214424,False,True,220664
32,8,random,8192,dependent,38.5793,37.9143,38.8839,46.0981,45.1915,46.6188,46.2449,46.1769,46.8578,0.8368956638126084,False,True,0.834239018789099,False,True,246296
32,8,random,8192,independent,10.3219,9.37843,10.4923,17.1471,17.0555,17.2456,17.5368,17.0466,18.02,0.6019618477760088,False,True,0.5885851466630172,False,True,245912
32,8,shared,1,dependent,22.5391,21.7107,23.1253,31.9176,31.6149,38.0446,34.1066,31.8267,38.606,0.7061652505200893,False,True,0.6608427694346549,False,True,222493
32,8,shared,1,independent,5.58472,5.43913,5.63939,15.1202,14.5747,15.7363,14.9187,14.7794,15.4139,0.36935490271292704,False,True,0.3743436090275962,False,True,220664
32,8,shared,8192,dependent,38.2036,37.845,39.0072,45.5443,44.6396,46.5577,46.9456,45.7172,47.1751,0.838822860379894,False,True,0.8137844654238098,False,True,246296
32,8,shared,8192,independent,10.2978,10.128,10.3855,18.0028,16.9926,18.3608,16.9703,16.7828,17.6379,0.572011020507921,False,True,0.6068130793209312,False,True,245912
32,9,random,1,dependent,22.3198,21.9555,22.7782,32.6881,32.1999,37.4622,33.5674,32.9691,37.5087,0.6828111759325259,False,True,0.6649248973706633,False,True,273740
32,9,random,1,independent,5.56755,5.46265,5.74556,15.2003,14.4018,16.4242,14.8169,14.4952,16.9131,0.3662789550206246,False,True,0.37575673723923353,False,True,273536
32,9,random,8192,dependent,37.7413,37.6911,39.0428,47.5788,46.1229,48.378,48.4428,46.8133,48.7385,0.7932377445416867,False,True,0.7790899782836666,False,True,279796
32,9,random,8192,independent,10.2469,9.57425,10.2806,19.1905,19.0805,19.7322,18.7429,18.7009,19.413,0.5339569057606628,False,True,0.546708353563216,False,True,279456
32,9,shared,1,dependent,21.808,21.6077,22.3045,32.5203,32.2666,38.3778,34.5891,32.7339,36.9085,0.6705965197123028,False,True,0.630487639169565,False,True,273740
32,9,shared,1,independent,5.44803,5.44357,5.50206,14.4895,14.3922,15.5366,14.8735,14.6631,16.0561,0.3759984816591325,False,True,0.36629105456012373,False,True,273536
32,9,shared,8192,dependent,39.9933,37.8259,42.4754,46.7231,46.5139,48.4492,47.7378,46.257,47.7994,0.8559641804589164,False,True,0.837770069001923,False,True,279796
32,9,shared,8192,independent,10.3499,10.2018,10.4135,19.7074,19.1581,20.8238,19.146,18.4676,19.2464,0.5251783593979926,False,True,0.5405776663532853,False,True,279456
32,10,random,1,dependent,21.9752,21.869,22.646,34.0214,32.6099,36.9326,31.978,31.3422,34.9407,0.6459228603173297,False,True,0.6871974482456689,False,True,306694
32,10,random,1,independent,5.45755,5.45184,5.63876,12.4836,12.4753,13.5282,13.4818,13.0138,13.9167,0.4371775769809991,False,True,0.4048087050690561,False,True,306840
32,10,random,8192,dependent,38.6562,38.0077,39.306,45.4744,44.6091,46.3619,46.6665,44.33,46.7001,0.850065091568003,False,True,0.8283501012503616,False,True,311217
32,10,random,8192,independent,10.2278,10.0136,10.4046,12.53,12.0888,12.6521,11.6335,11.5166,12.0532,0.8162649640861932,False,True,0.8791679202303693,False,True,313864
